name,genericName,description,category,price,stockQuantity,manufacturer,dosage,form,prescriptionRequired
zorocin 500mg tablet,zorocin,Treatment of Bacterial infections,ANTI,150,306,Sun Pharma,500mg,tablet,true
zacan 6mg tablet,zacan,Treatment of Inflammatory conditions,HORMONES,130,446,Abbott,6mg,capsule,true
zyclomine 10mg/250mg tablet,zyclomine,Treatment of Menstrual pain,PAIN,32,208,Lupin,10mg,capsule,false
zacrol t 100mg/4mg tablet,zacrol,Treatment of Pain due to muscle spasm,PAIN,166,177,Dr Reddy,100mg,capsule,true
zardcef-s 1.5gm injection,zardcef-s,Bacterial infections,ANTI,153,74,Abbott,100mg,syrup,false
zecapro 10mg tablet,zecapro,Treatment of Indigestion,GASTRO,142,195,Mankind,10mg,capsule,true
zedflox 400mg tablet,zedflox,Bacterial infections,ANTI,173,137,Cipla,400mg,tablet,true
zantof lb 200mg tablet,zantof,Treatment of Bacterial infections,GASTRO,166,279,Sun Pharma,200mg,syrup,true
zomitron 4mg tablet,zomitron,Treatment of Nausea,GASTRO,82,215,Mankind,4mg,syrup,false
zulid p 100mg/500mg tablet,zulid,Pain relief,PAIN,161,297,Zydus,100mg,syrup,false
zolop 20mg capsule,zolop,Treatment of Heartburn,GASTRO,37,157,Dr Reddy,20mg,syrup,true
zeftil o syrup,zeftil,Treatment of Bacterial infections,ANTI,54,108,Mankind,200mg,capsule,false
zoprox 100mg tablet,zoprox,Treatment of Bacterial infections,ANTI,116,178,Alkem,100mg,syrup,true
zofylin 400mg tablet,zofylin,Treatment and prevention of Chronic obstructive pulmonary disease (COPD),RESPIRATORY,155,219,Lupin,400mg,capsule,true
zixum lb 200mg tablet,zixum,Bacterial infections,ANTI,121,147,Torrent,200mg,tablet,true
zocpan d 10mg/40mg tablet,zocpan,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,135,269,Zydus,10mg,tablet,true
zeronac r 100mg/500mg/10mg capsule,zeronac,Pain relief,PAIN,77,276,Mankind,100mg,capsule,true
zeudca 150mg tablet,zeudca,Treatment of Primary biliary cirrhosis,GASTRO,88,454,Abbott,150mg,syrup,false
ziotil cv 200mg/125mg tablet,ziotil,Treatment of Respiratory tract infection,ANTI,181,466,Sun Pharma,200mg,syrup,false
zosdem clav 200mg/125mg tablet,zosdem,Treatment of Respiratory tract infection,ANTI,121,268,Dr Reddy,200mg,tablet,false
zas-tin 3miu injection,zas-tin,Severe bacterial infections,GASTRO,154,227,Dr Reddy,100mg,syrup,true
zofton-oz tablet,zofton-oz,Treatment of Bacterial & parasitic infections,GASTRO,80,490,Mankind,250mg,syrup,true
zoecef o 200mg/200mg tablet,zoecef,Treatment of Bacterial infections,ANTI,80,226,Sun Pharma,200mg,capsule,true
zednac th 4mg/100mg/325mg tablet,zednac,Treatment of Muscular pain,PAIN,63,211,Mankind,4mg,capsule,false
zicef 250mg injection,zicef,Treatment of Bacterial infections,ANTI,144,234,Lupin,250mg,capsule,true
zemonec sp tablet,zemonec,Pain relief,PAIN,111,111,Lupin,250mg,capsule,false
zonflox b 0.3% eye drop,zonflox,Bacterial eye infections,ANTI,53,109,Torrent,650mg,syrup,false
z-bank 500 tablet,z-bank,Treatment of Bacterial infections,ANTI,114,364,Zydus,200mg,tablet,true
zithram 500mg tablet,zithram,Treatment of Bacterial infections,ANTI,91,75,Mankind,500mg,tablet,false
zolecell d 30mg/40mg capsule sr,zolecell,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,43,197,Zydus,30mg,injection,true
zeesuper 500mg tablet,zeesuper,Treatment of Bacterial infections,ANTI,59,169,Torrent,500mg,capsule,true
zortec lm kid 2.5mg/4mg tablet,zortec,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,85,69,Mankind,5mg,injection,true
zitlite 20 capsule,zitlite,Treatment of Acne,DERMA,169,388,Lupin,200mg,tablet,true
zxone injection,zxone,Treatment of Bacterial infections,ANTI,162,421,Sun Pharma,250mg,tablet,false
zitnez 500mg tablet,zitnez,Treatment of Bacterial infections,ANTI,141,423,Abbott,500mg,tablet,false
zidovex l plus e 300mg tablet,zidovex,Treatment of HIV infection,ANTI,102,498,Zydus,300mg,syrup,false
zarate d 30 mg/20 mg tablet,zarate,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,69,185,Dr Reddy,30 mg,capsule,false
zisdon 2mg tablet,zisdon,Treatment of Schizophrenia,NEURO,42,73,Lupin,2mg,syrup,false
zcin 250mg tablet,zcin,Treatment of Bacterial infections,ANTI,183,270,Lupin,250mg,syrup,true
zildox 50mg injection,zildox,Cancer of colon and rectum,ANTI,179,64,Alkem,50mg,injection,false
zuroxy syrup,zuroxy,Treatment of Bacterial infections,ANTI,122,430,Torrent,100mg,capsule,true
zanthocin 250mg tablet,zanthocin,Treatment of Bacterial infections,ANTI,180,492,Dr Reddy,250mg,tablet,false
zithromin 200mg tablet dt,zithromin,Treatment of Bacterial infections,ANTI,81,245,Abbott,200mg,tablet,false
zeloxa 200mg tablet,zeloxa,Treatment of Bacterial infections,ANTI,172,220,Alkem,200mg,capsule,false
zamacet 500 mg/50 mg tablet,zamacet,Pain relief,PAIN,150,358,Zydus,500 mg,injection,true
zenlong p 8 mg/500 mg tablet,zenlong,Pain relief,PAIN,181,151,Dr Reddy,8 mg,syrup,true
zubact 1000mg/200mg injection,zubact,Treatment of Bacterial infections,ANTI,172,211,Mankind,1000mg,injection,true
zerinorm 5mg syrup,zerinorm,Treatment of Nausea,GASTRO,166,103,Lupin,5mg,syrup,true
zin 1000mg tablet,zin,Tuberculosis (TB),ANTI,115,281,Sun Pharma,1000mg,tablet,false
zencus b syrup,zencus,Treatment of Cough,RESPIRATORY,71,413,Mankind,500mg,injection,true
zilo p tablet,zilo,Treatment of Common cold,RESPIRATORY,70,296,Alkem,200mg,injection,false
zenali 500mg tablet,zenali,Treatment of Bacterial infections,ANTI,69,116,Abbott,500mg,capsule,true
zolome dp 10mg/10mg capsule,zolome,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,114,264,Mankind,10mg,tablet,true
zypdase 50mg/10mg tablet,zypdase,Pain relief,PAIN,55,196,Abbott,50mg,syrup,true
zediflox 200mg tablet,zediflox,Treatment of Bacterial infections,ANTI,146,343,Alkem,200mg,injection,false
zyfer 20mg injection,zyfer,Treatment of Iron deficiency anemia,GYNAECOLOGICAL,89,220,Torrent,20mg,injection,true
zithrolen 250mg tablet,zithrolen,Treatment of Bacterial infections,ANTI,182,145,Cipla,250mg,syrup,false
zubrilin syrup,zubrilin,Cough,RESPIRATORY,51,250,Sun Pharma,250mg,syrup,false
zither injection,zither,Malaria,ANTI,79,133,Alkem,500mg,syrup,false
zpas 80mg tablet,zpas,Treatment of Gout,PAIN,184,167,Cipla,80mg,capsule,true
zidpan-iv injection,zidpan-iv,Treatment of Heartburn,GASTRO,181,459,Abbott,200mg,injection,false
zifcef-o tablet,zifcef-o,Treatment of Bacterial infections,ANTI,184,253,Mankind,500mg,injection,true
ziftor 50mg dry syrup,ziftor,Treatment of Bacterial infections,ANTI,139,385,Zydus,50mg,syrup,false
zitham 500 tablet,zitham,Treatment of Bacterial infections,ANTI,164,229,Sun Pharma,100mg,tablet,false
zacnix 200mg tablet dt,zacnix,Treatment of Bacterial infections,ANTI,47,62,Cipla,200mg,injection,false
zinpa cold tablet,zinpa,Common cold,RESPIRATORY,122,381,Zydus,500mg,capsule,false
zetagel 1000mg oral suspension,zetagel,Treatment of Intestinal ulcers,GASTRO,184,284,Alkem,1000mg,injection,true
zancon 200 tablet,zancon,Treatment of Fungal infections,ANTI,199,110,Alkem,650mg,syrup,false
zim lb dry syrup,zim,Treatment of Bacterial infections,ANTI,95,254,Cipla,200mg,injection,false
zim lb 100mg tablet,zim,Bacterial infections,ANTI,174,404,Lupin,100mg,tablet,true
zanulone tablet,zanulone,Treatment of Severe allergic reactions,OPHTHAL,22,214,Dr Reddy,200mg,injection,true
zeropres 0.5mg tablet,zeropres,Treatment of Anxiety,NEURO,179,475,Alkem,5mg,injection,false
zulta 375mg tablet,zulta,Bacterial infections,ANTI,163,234,Zydus,375mg,syrup,false
zonecard-sb 1.5 injection,zonecard-sb,Treatment of Bacterial infections,ANTI,130,63,Zydus,650mg,syrup,true
zidif 1000mg injection,zidif,Bacterial infections,ANTI,172,283,Alkem,1000mg,tablet,false
zenifexo syrup,zenifexo,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,73,383,Mankind,650mg,injection,true
zazoderm cream,zazoderm,Treatment of Skin infections,DERMA,157,453,Alkem,250mg,injection,true
zyconazol 200 capsule,zyconazol,Treatment of Fungal infections,OPHTHAL,33,220,Dr Reddy,250mg,syrup,false
zoffy mr 250mg/50mg/325mg tablet,zoffy,Treatment of Pain due to muscle spasm,PAIN,200,88,Cipla,250mg,tablet,false
zeelox oz 200mg/500mg tablet,zeelox,Treatment of Bacterial & parasitic infections,GASTRO,106,285,Lupin,200mg,tablet,false
zoflin 200mg tablet,zoflin,Treatment of Bacterial infections,ANTI,137,364,Zydus,200mg,injection,false
zicolin 500 tablet,zicolin,Treatment of Stroke,NEURO,130,77,Lupin,200mg,capsule,false
zoceclo p syrup,zoceclo,Treatment of Fever,PAIN,191,304,Mankind,250mg,tablet,true
zondal 400mg tablet,zondal,Treatment of Parasitic infections,ANTI,122,307,Torrent,400mg,tablet,true
zithomed 500 tablet,zithomed,Treatment of Bacterial infections,ANTI,53,478,Mankind,500mg,capsule,false
zithrolac 500mg tablet,zithrolac,Treatment of Bacterial infections,ANTI,198,371,Torrent,500mg,syrup,false
zedphylline 100mg tablet,zedphylline,Chronic obstructive pulmonary disease (COPD),RESPIRATORY,163,471,Sun Pharma,100mg,syrup,false
zilcet 5mg tablet,zilcet,Treatment of Allergic conditions,RESPIRATORY,104,417,Torrent,5mg,syrup,false
zinagon 5mg tablet,zinagon,Treatment of Allergic conditions,RESPIRATORY,111,80,Dr Reddy,5mg,syrup,false
zycid d 10mg/20mg capsule,zycid,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,89,103,Mankind,10mg,tablet,false
zirvas 10mg tablet,zirvas,High cholesterol,CARDIAC,108,222,Lupin,10mg,injection,false
zemhart 60mg tablet,zemhart,Treatment of Hypertension (high blood pressure),CARDIAC,55,164,Abbott,60mg,capsule,false
zextine-forte tablet cr,zextine-forte,Depression,NEURO,58,330,Abbott,200mg,capsule,false
zoxlet m 5mg/10mg tablet,zoxlet,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,104,494,Sun Pharma,5mg,injection,false
zenofenac-sp tablet,zenofenac-sp,Pain relief,PAIN,142,74,Dr Reddy,250mg,syrup,true
zodinac p 50mg/325mg tablet,zodinac,Pain relief,PAIN,182,323,Mankind,50mg,capsule,true
zaxtro 150mg tablet,zaxtro,Treatment of Severe bacterial infections,ANTI,62,357,Torrent,150mg,capsule,true
zikem cf tablet,zikem,Bacterial infections,ANTI,93,185,Lupin,650mg,capsule,true
zadorabdsr capsule,zadorabdsr,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,151,215,Cipla,500mg,syrup,false
zotan 25mg tablet,zotan,Treatment of Hypertension (high blood pressure),CARDIAC,105,321,Dr Reddy,25mg,tablet,true
zygem 200mg injection,zygem,Non-small cell lung cancer,ANTI,87,204,Mankind,200mg,injection,false
zerelin 5mg injection,zerelin,Prostate cancer,HORMONES,165,446,Zydus,5mg,tablet,true
zimquine 200mg tablet,zimquine,Treatment of Schizophrenia,NEURO,61,105,Alkem,200mg,syrup,false
zoxicam 20mg injection,zoxicam,Pain relief,PAIN,108,221,Lupin,20mg,syrup,true
zoxaphen k tablet,zoxaphen,Treatment of Pain due to muscle spasm,PAIN,49,436,Torrent,500mg,syrup,true
zoflick 200 tablet,zoflick,Treatment of Bacterial infections,ANTI,161,192,Lupin,500mg,tablet,true
zcin 500mg tablet,zcin,Treatment of Bacterial infections,ANTI,50,79,Alkem,500mg,injection,true
zo-clav 200mg/28.5mg tablet,zo-clav,Treatment of Resistance Tuberculosis (TB),ANTI,82,328,Cipla,200mg,capsule,false
zofixi 100mg tablet,zofixi,Treatment of Bacterial infections,ANTI,85,257,Cipla,100mg,syrup,true
zodic 25mg injection,zodic,Pain relief,PAIN,35,440,Cipla,25mg,capsule,true
zeemol 250mg suspension,zeemol,Pain relief,PAIN,112,181,Torrent,250mg,capsule,false
zonemox 250mg tablet,zonemox,Treatment of Bacterial infections,ANTI,184,496,Sun Pharma,250mg,syrup,true
zide-t 1000mg/125mg injection,zide-t,Bacterial infections,ANTI,99,275,Mankind,1000mg,injection,true
zeridox cv oral suspension,zeridox,Treatment of Respiratory tract infection,ANTI,22,412,Zydus,650mg,tablet,true
zopimin s 2mg tablet,zopimin,Insomnia,NEURO,29,171,Zydus,2mg,injection,false
zopimin s 1mg tablet,zopimin,Insomnia,NEURO,49,436,Sun Pharma,1mg,syrup,true
zonbact o 200mg tablet,zonbact,Treatment of Bacterial infections,ANTI,64,289,Dr Reddy,200mg,injection,false
zidy 250mg injection,zidy,Bacterial infections,ANTI,113,149,Abbott,250mg,capsule,false
ziflon 100mg oral suspension,ziflon,Treatment of Bacterial infections,ANTI,52,113,Sun Pharma,100mg,syrup,false
zenmax plus suspension,zenmax,Treatment of Worm infections,ANTI,176,54,Zydus,650mg,tablet,true
zeptin 200mg tablet,zeptin,Bacterial infections,GASTRO,147,325,Dr Reddy,200mg,tablet,false
zuspaz 20mg/500mg tablet,zuspaz,Treatment of Abdominal pain,GASTRO,188,274,Cipla,20mg,injection,true
zeptin 400mg tablet,zeptin,Bacterial infections,GASTRO,185,291,Mankind,400mg,tablet,true
zoxy ez 10mg/10mg/2.5mg tablet,zoxy,Treatment of Nausea and vomiting in pregnancy,GASTRO,33,447,Sun Pharma,10mg,syrup,true
zutris 100mg oral suspension,zutris,Treatment of Bacterial infections,ANTI,107,189,Alkem,100mg,capsule,true
zevacid oral suspension,zevacid,Acidity,GASTRO,129,336,Alkem,650mg,injection,false
zednac p oral suspension,zednac,Treatment of Fever,PAIN,174,414,Sun Pharma,100mg,injection,false
zenoclav 500mg/125mg tablet,zenoclav,Treatment of Bacterial infections,ANTI,24,56,Zydus,500mg,syrup,false
zivocet-al 5mg/60mg tablet,zivocet-al,Cough,RESPIRATORY,54,211,Mankind,5mg,injection,true
zikti 250mg tablet,zikti,Treatment of Bacterial infections,ANTI,84,229,Abbott,250mg,tablet,true
zopod-cv 200mg/125mg tablet,zopod-cv,Treatment of Respiratory tract infection,ANTI,147,151,Sun Pharma,200mg,syrup,true
zekool suspension,zekool,Acidity,GASTRO,58,448,Zydus,100mg,syrup,false
zexcof x syrup,zexcof,Treatment of Cough,RESPIRATORY,128,453,Alkem,200mg,capsule,true
zenipant d 10mg/40mg tablet,zenipant,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,51,365,Torrent,10mg,tablet,false
zenfate o oral suspension,zenfate,Treatment of Acidity,GASTRO,46,193,Zydus,250mg,injection,true
zopap 4.5 injection,zopap,Bacterial infections,ANTI,64,242,Sun Pharma,100mg,injection,true
zacnix-o tablet,zacnix-o,Treatment of Bacterial infections,ANTI,148,347,Torrent,500mg,injection,false
zarmet-gmp2 tablet sr,zarmet-gmp2,Treatment of Type 2 diabetes mellitus,ANTI,28,287,Mankind,500mg,capsule,false
zicort 30mg tablet,zicort,Treatment of Inflammatory conditions,HORMONES,127,348,Alkem,30mg,injection,true
zythin 500mg tablet,zythin,Treatment of Bacterial infections,ANTI,68,251,Abbott,500mg,injection,false
zeothro iv 500mg injection,zeothro,Treatment of Bacterial infections,ANTI,71,318,Torrent,500mg,syrup,true
zecron tm 500mg/250mg tablet,zecron,Treatment of Heavy menstrual bleeding,BLOOD,42,494,Alkem,500mg,tablet,false
zystroin 10 softgel capsule,zystroin,Treatment of Acne,DERMA,124,271,Torrent,500mg,tablet,false
zeo-cv oral suspension,zeo-cv,Treatment of Resistance Tuberculosis (TB),ANTI,163,123,Dr Reddy,500mg,tablet,true
zolirab d 30mg/20mg capsule sr,zolirab,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,70,55,Sun Pharma,30mg,tablet,true
z one s 1000mg/500mg injection,z,Bacterial infections,ANTI,171,217,Mankind,1000mg,injection,false
zolib m forte 2mg/1000mg tablet,zolib,Treatment of Type 2 diabetes mellitus,ANTI,189,67,Dr Reddy,2mg,tablet,false
zairab d 30mg/20mg capsule sr,zairab,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,79,357,Zydus,30mg,injection,true
zolopep d 30 mg/20 mg tablet,zolopep,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,36,213,Alkem,30 mg,capsule,false
zenotere 80mg injection,zenotere,Breast cancer,ANTI,94,450,Mankind,80mg,syrup,false
zilonem 500 mg/500 mg injection,zilonem,Severe bacterial infections,ANTI,124,477,Zydus,500 mg,capsule,false
zegecid 20mg oral suspension,zegecid,Treatment of Heartburn,GASTRO,55,213,Alkem,20mg,capsule,false
zekacin 250mg injection,zekacin,Bacterial infections,OPHTHAL,151,147,Torrent,250mg,tablet,true
zydiclo 25mg injection,zydiclo,Pain relief,PAIN,153,427,Sun Pharma,25mg,capsule,false
zofacin kid 100mg tablet dt,zofacin,Treatment of Bacterial infections,ANTI,162,380,Dr Reddy,100mg,injection,true
zovair 160mg rheocap,zovair,Chronic obstructive pulmonary disease (COPD),RESPIRATORY,136,247,Mankind,160mg,tablet,true
zoxil cv 875 mg/125 mg tablet,zoxil,Treatment of Bacterial infections,ANTI,111,354,Alkem,875 mg,tablet,false
zovar-p injection,zovar-p,Bacterial infections,ANTI,56,236,Abbott,100mg,syrup,true
zolpanz 40mg tablet,zolpanz,Treatment of Heartburn,GASTRO,169,252,Cipla,40mg,tablet,true
zerobac tz 200mg/600mg tablet,zerobac,Diarrhea,GASTRO,128,108,Zydus,200mg,injection,false
zulfy-or oral suspension,zulfy-or,Treatment of Diarrhea,GASTRO,195,205,Dr Reddy,250mg,syrup,true
zebep dsr 30mg/20mg tablet,zebep,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,70,303,Sun Pharma,30mg,syrup,true
zinirab dsr 30mg/20mg capsule,zinirab,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,41,378,Lupin,30mg,tablet,true
zinmox 250mg tablet,zinmox,Treatment of Bacterial infections,ANTI,116,206,Lupin,250mg,injection,true
zycet m kid 2.5mg/4mg tablet,zycet,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,196,240,Lupin,5mg,syrup,false
zim 100mg tablet dt,zim,Treatment of Bacterial infections,ANTI,70,243,Dr Reddy,100mg,syrup,true
zypreg 75mg tablet,zypreg,Treatment of Neuropathic pain,NEURO,46,316,Sun Pharma,75mg,injection,true
zeofit-oz tablet,zeofit-oz,Treatment of Bacterial infections,ANTI,159,499,Sun Pharma,100mg,capsule,true
zemlo a 5mg/50mg tablet,zemlo,Treatment of Hypertension (high blood pressure),CARDIAC,159,122,Cipla,5mg,syrup,false
zolidac 5mg tablet,zolidac,Treatment of Insomnia,NEURO,127,225,Lupin,5mg,capsule,true
zemal 75mg injection,zemal,Malaria,ANTI,98,245,Alkem,75mg,injection,false
zazid 1000mg injection,zazid,Bacterial infections,ANTI,175,426,Zydus,1000mg,tablet,true
zicarb 100mg injection,zicarb,Malignant melanoma,ANTI,29,383,Abbott,100mg,tablet,true
zedom om 10mg/20mg capsule,zedom,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,140,83,Zydus,10mg,capsule,true
ziclofenac p 50mg/325mg tablet,ziclofenac,Pain relief,PAIN,106,225,Cipla,50mg,capsule,false
zpl injection,zpl,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,64,403,Cipla,650mg,injection,true
zioden tz 1000mg/125mg injection,zioden,Bacterial infections,ANTI,39,323,Alkem,1000mg,capsule,false
zadumol 300 tablet,zadumol,Pain relief,PAIN,51,157,Cipla,100mg,injection,false
zubik 500mg injection,zubik,Treatment of Bacterial infections,ANTI,157,284,Dr Reddy,500mg,injection,false
zonesol 40mg tablet,zonesol,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,107,494,Zydus,40mg,tablet,false
zethro 100mg oral suspension,zethro,Treatment of Bacterial infections,ANTI,165,392,Lupin,100mg,capsule,true
zesedic sp 100mg/325mg/15mg tablet,zesedic,Pain relief,PAIN,49,237,Mankind,100mg,tablet,false
zomipra d 10mg/20mg capsule,zomipra,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,169,456,Torrent,10mg,tablet,false
zeelone 4mg tablet,zeelone,Treatment of Rheumatic disorder,HORMONES,186,353,Dr Reddy,4mg,tablet,false
zeoderm 150 tablet,zeoderm,Treatment of Fungal infections,ANTI,55,137,Sun Pharma,100mg,syrup,false
zacmox 125mg tablet,zacmox,Treatment of Peptic ulcer disease,ANTI,119,257,Lupin,125mg,syrup,false
zinfen sp 100mg/325mg/15mg tablet,zinfen,Pain relief,PAIN,130,499,Torrent,100mg,capsule,false
zalsin 500 tablet,zalsin,Treatment of Bacterial infections,ANTI,31,377,Alkem,500mg,tablet,false
zavikpod 50mg dry syrup,zavikpod,Treatment of Bacterial infections,ANTI,28,445,Zydus,50mg,capsule,false
zeroxime 500mg tablet dt,zeroxime,Treatment of Bacterial infections,ANTI,35,146,Mankind,500mg,capsule,false
zithnovo 200 oral suspension strawberry,zithnovo,Treatment of Bacterial infections,ANTI,167,243,Dr Reddy,200mg,capsule,true
ziftor-lb tablet dt,ziftor-lb,Bacterial infections,ANTI,109,361,Sun Pharma,650mg,injection,false
zulip 1000mg tablet sr,zulip,Treatment of Type 2 diabetes mellitus,ANTI,60,263,Lupin,1000mg,injection,true
zolanso 15mg tablet,zolanso,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,113,171,Abbott,15mg,injection,true
zeero t 100mg/4mg tablet,zeero,Treatment of Pain due to muscle spasm,PAIN,62,412,Abbott,100mg,tablet,true
zeoceft s 1000mg/500mg injection,zeoceft,Bacterial infections,ANTI,126,484,Mankind,1000mg,syrup,true
zithran 250mg tablet,zithran,Treatment of Bacterial infections,ANTI,75,220,Abbott,250mg,capsule,false
zondan 8mg tablet,zondan,Treatment of Nausea,GASTRO,48,82,Alkem,8mg,tablet,false
zynagel 400mg tablet,zynagel,High phosphate levels in blood,OTHERS,192,53,Dr Reddy,400mg,tablet,false
zonaxid 100mg/5ml suspension,zonaxid,Treatment of Infective Diarrhea,ANTI,116,187,Torrent,100mg,tablet,false
zemakool tablet,zemakool,Ulcerative colitis,GASTRO,82,159,Dr Reddy,200mg,injection,false
zorglim m 2mg/500mg tablet,zorglim,Treatment of Type 2 diabetes mellitus,ANTI,63,432,Lupin,2mg,injection,true
zobert 250 mg/250 mg injection,zobert,Treatment of Bacterial infections,ANTI,177,103,Abbott,250 mg,tablet,false
zumin capsule cr,zumin,Worm infections,ANTI,114,271,Mankind,250mg,syrup,false
zafil 50mg dry syrup,zafil,Treatment of Bacterial infections,ANTI,104,165,Lupin,50mg,syrup,true
zapdase 100 mg/15 mg tablet,zapdase,Pain relief,PAIN,135,360,Sun Pharma,100 mg,injection,true
zotin 20mg capsule,zotin,Treatment of Depression,NEURO,67,134,Torrent,20mg,tablet,false
zeemine 1.5mg tablet,zeemine,Treatment of Dementia Associated with Parkinson's disease,NEURO,157,404,Zydus,5mg,capsule,false
zexia 200mg tablet,zexia,Treatment of Bacterial infections,ANTI,91,173,Dr Reddy,200mg,capsule,false
zipron oz 500mg/500mg tablet,zipron,Treatment of Bacterial & parasitic infections,GASTRO,29,353,Abbott,500mg,syrup,false
zanoquin 200mg tablet,zanoquin,Treatment of Bacterial infections,ANTI,148,419,Cipla,200mg,tablet,true
zeroflu syrup,zeroflu,Common cold,RESPIRATORY,98,202,Lupin,200mg,capsule,false
zemidep 75mg tablet,zemidep,Depression,NEURO,53,456,Torrent,75mg,injection,false
zoxa dp 250mg/50mg/500mg tablet,zoxa,Treatment of Pain due to muscle spasm,PAIN,56,442,Sun Pharma,250mg,tablet,true
zoal-sr 12.5 tablet,zoal-sr,Treatment of Insomnia,NEURO,39,129,Cipla,100mg,injection,true
zeriheal dp 50mg/325mg tablet,zeriheal,Pain relief,PAIN,108,130,Abbott,50mg,capsule,false
zingaro suspension,zingaro,Acidity,GASTRO,108,271,Mankind,500mg,syrup,false
zombistin 3miu injection,zombistin,Severe bacterial infections,GASTRO,23,485,Alkem,100mg,capsule,false
zeloxa-oz 200mg/500mg tablet,zeloxa-oz,Treatment of Bacterial & parasitic infections,GASTRO,44,326,Dr Reddy,200mg,injection,false
zithromin 200mg dry syrup,zithromin,Treatment of Bacterial infections,ANTI,48,299,Zydus,200mg,tablet,false
zimdax 500mg tablet dt,zimdax,Diarrhea,ANTI,110,346,Abbott,500mg,injection,false
zerof 100mg suspension,zerof,Treatment of Bacterial infections,ANTI,56,204,Sun Pharma,100mg,injection,false
zetax 1000mg injection,zetax,Treatment of Bacterial infections,ANTI,144,107,Lupin,1000mg,syrup,false
zefoxim 250 tablet,zefoxim,Treatment of Bacterial infections,ANTI,104,325,Cipla,250mg,injection,false
zeftil az 200mg/250mg tablet,zeftil,Bacterial infections,ANTI,98,295,Alkem,200mg,tablet,true
zetivas 10mg/10mg tablet,zetivas,High cholesterol,CARDIAC,136,169,Torrent,10mg,capsule,true
zitropid 200mg oral suspension,zitropid,Treatment of Bacterial infections,ANTI,38,474,Zydus,200mg,syrup,false
zisan 100mg oral drops,zisan,Treatment of Bacterial infections,ANTI,105,246,Torrent,100mg,capsule,false
zypine 20mg tablet md,zypine,Treatment of Schizophrenia,NEURO,44,103,Zydus,20mg,syrup,false
zenirab d 10mg/20mg tablet,zenirab,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,60,321,Dr Reddy,10mg,injection,true
zione o 20mg/6.25mg tablet,zione,Hypertension (high blood pressure),CARDIAC,121,267,Mankind,20mg,tablet,false
zoryl mp ld 1mg/500mg/7.5mg tablet,zoryl,Treatment of Type 2 diabetes mellitus,ANTI,140,230,Torrent,1mg,injection,false
zaxone tbz 1.125gm injection,zaxone,Bacterial infections,ANTI,144,50,Sun Pharma,650mg,injection,true
zyfix 100mg tablet dt,zyfix,Treatment of Bacterial infections,ANTI,102,139,Torrent,100mg,capsule,true
zione ds o 40mg/12.5mg tablet,zione,Hypertension (high blood pressure),CARDIAC,61,387,Abbott,40mg,syrup,false
zatropod 200mg tablet dt,zatropod,Treatment of Bacterial infections,ANTI,186,434,Sun Pharma,200mg,tablet,false
zaflu 150mg tablet,zaflu,Treatment of Fungal infections,ANTI,29,202,Abbott,150mg,tablet,true
zolyn dusting powder,zolyn,Treatment of Fungal skin infections,DERMA,108,60,Lupin,500mg,syrup,false
zithiniv 500 tablet,zithiniv,Treatment of Bacterial infections,ANTI,126,426,Torrent,100mg,syrup,true
zartin 20mg tablet,zartin,High cholesterol,CARDIAC,61,77,Cipla,20mg,injection,false
ziprotil 200mg tablet dt,ziprotil,Treatment of Bacterial infections,ANTI,144,392,Torrent,200mg,injection,false
zeacid-d tablet,zeacid-d,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,58,87,Zydus,250mg,syrup,true
zefxone s 1000mg/500mg injection,zefxone,Bacterial infections,ANTI,178,226,Dr Reddy,1000mg,syrup,false
zeodoxim kid 50mg dry syrup,zeodoxim,Treatment of Bacterial infections,ANTI,98,481,Mankind,50mg,syrup,true
zitocold 5mg/325mg/5mg tablet,zitocold,Treatment of Common cold,RESPIRATORY,80,303,Mankind,5mg,tablet,false
zuvinzax 500 injection,zuvinzax,Treatment of Bacterial infections,ANTI,69,97,Alkem,500mg,injection,true
zeotrin forte tablet,zeotrin,Treatment of Common cold,RESPIRATORY,98,390,Torrent,200mg,injection,false
