name,genericName,description,category,price,stockQuantity,manufacturer,dosage,form,prescriptionRequired
moroxil-cv ds dry syrup,moroxil-cv,Treatment of Resistant Tuberculosis (TB),ANTI,165,63,Sun Pharma,100mg,syrup,true
meromon 125mg injection,meromon,Severe bacterial infections,ANTI,196,210,Zydus,125mg,syrup,false
mikavolk 100 injection,mikavolk,Bacterial infections,OPHTHAL,195,370,Dr Reddy,650mg,syrup,true
mefiraise p oral suspension,mefiraise,Pain relief,PAIN,81,348,Dr Reddy,500mg,syrup,false
mepo 1 gm injection,mepo,Severe bacterial infections,ANTI,37,484,Dr Reddy,100mg,tablet,true
mikagro injection,mikagro,Bacterial infections,OPHTHAL,175,183,Cipla,100mg,injection,false
medmika 500mg injection,medmika,Bacterial infections,OPHTHAL,171,131,Cipla,500mg,tablet,false
mikkastar 500mg injection,mikkastar,Bacterial infections,OPHTHAL,150,246,Lupin,500mg,capsule,true
m lowpril 5mg tablet,m,Treatment of Hypertension (high blood pressure),CARDIAC,31,385,Torrent,5mg,tablet,true
mafispaso 10mg/250mg tablet,mafispaso,Treatment of Menstrual pain,PAIN,186,474,Mankind,10mg,capsule,false
mefkin forte 500mg/450mg tablet,mefkin,Pain relief,PAIN,86,173,Torrent,500mg,syrup,false
medivog 0.3mg tablet,medivog,Treatment of Type 2 diabetes mellitus,ANTI,173,153,Abbott,3mg,tablet,false
molofast 250mg oral suspension,molofast,Pain relief,PAIN,193,220,Zydus,250mg,injection,true
meflaza 6mg tablet,meflaza,Treatment of Inflammatory conditions,HORMONES,120,191,Abbott,6mg,syrup,false
moxylox a 1000mg/200mg injection,moxylox,Treatment of Bacterial infections,ANTI,96,396,Zydus,1000mg,capsule,false
mdflox 400mg tablet,mdflox,Treatment of Bacterial infections,ANTI,63,113,Mankind,400mg,syrup,false
meditrax s 500mg/250mg injection,meditrax,Bacterial infections,ANTI,157,158,Lupin,500mg,tablet,true
mikaron 100mg injection,mikaron,Bacterial infections,OPHTHAL,137,215,Sun Pharma,100mg,capsule,true
mefi act p 500mg/325mg tablet,mefi,Pain relief,PAIN,30,483,Dr Reddy,500mg,capsule,true
meroace 1000mg injection,meroace,Severe bacterial infections,ANTI,101,94,Cipla,1000mg,injection,false
morelevo 500mg tablet,morelevo,Treatment of Bacterial infections,OPHTHAL,74,438,Alkem,500mg,injection,true
myospaz tablet,myospaz,Treatment of Pain due to muscle spasm,PAIN,200,87,Zydus,250mg,capsule,false
mintop gain + 10 hair restore formula kit,mintop,Treatment of Hair loss,DERMA,107,52,Lupin,500mg,tablet,true
norflox-tz rf tablet,norflox-tz,Treatment of Diarrhea,GASTRO,185,385,Alkem,100mg,syrup,false
naxdom 500 tablet,naxdom,Prevention of Migraine,PAIN,188,425,Sun Pharma,650mg,syrup,false
nexito plus tablet,nexito,Treatment of Anxiety disorder,NEURO,182,310,Dr Reddy,650mg,syrup,true
nurokind-lc  tablet,nurokind-lc,Treatment of Nutritional deficiencies,VITAMINS,70,390,Abbott,200mg,syrup,false
normaxin tablet,normaxin,Treatment of Irritable bowel syndrome,GASTRO,71,396,Abbott,650mg,tablet,true
nurokind-plus rf capsule,nurokind-plus,Treatment of Vitamin & mineral deficiency,VITAMINS,198,476,Cipla,500mg,tablet,true
nexpro rd 40  capsule sr,nexpro,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,28,451,Zydus,200mg,injection,false
norflox 400 tablet,norflox,Treatment of Bacterial infections,ANTI,135,174,Alkem,500mg,syrup,false
niftas tablet sr,niftas,Treatment of Bacterial infections of urinary tract,UROLOGY,104,424,Mankind,200mg,tablet,false
nucoxia mr tablet,nucoxia,Treatment of Pain due to muscle spasm,PAIN,183,90,Abbott,650mg,capsule,false
nexito 10 tablet,nexito,Treatment of Depression,NEURO,183,56,Mankind,250mg,tablet,true
nise tablet,nise,Pain relief,PAIN,81,439,Torrent,650mg,tablet,true
nefrosave tablet,nefrosave,Treatment of Diabetic kidney disease,ANTI,78,358,Mankind,650mg,tablet,true
nicip plus tablet,nicip,Pain relief,PAIN,109,250,Zydus,100mg,tablet,false
nexpro 40 tablet,nexpro,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,116,233,Sun Pharma,650mg,injection,false
nexito 5 tablet,nexito,Treatment of Depression,NEURO,178,270,Sun Pharma,500mg,injection,true
neurobion rf forte injection,neurobion,Treatment of Nutritional deficiencies,VITAMINS,171,345,Dr Reddy,650mg,syrup,false
nicip tablet,nicip,Pain relief,PAIN,113,278,Zydus,200mg,capsule,true
nikoran 5 tablet,nikoran,Treatment of Angina (heart-related chest pain),CARDIAC,60,413,Abbott,250mg,tablet,true
nicardia retard 20 tablet sr,nicardia,Treatment of Hypertension (high blood pressure),CARDIAC,55,475,Cipla,650mg,tablet,false
naxdom 250 tablet,naxdom,Prevention of Migraine,PAIN,112,500,Lupin,500mg,tablet,true
nodosis tablet,nodosis,Treatment of Indigestion,GASTRO,52,450,Mankind,500mg,syrup,true
nucoxia 90 tablet,nucoxia,Pain relief,PAIN,157,65,Zydus,500mg,injection,true
novelon tablet,novelon,Contraception,GYNAECOLOGICAL,86,428,Torrent,500mg,injection,false
nexito forte tablet,nexito,Treatment of Anxiety disorder,NEURO,97,280,Sun Pharma,500mg,tablet,true
naprosyn 500 + tablet,naprosyn,Pain relief,PAIN,115,396,Mankind,500mg,syrup,true
normaxin rt capsule,normaxin,Treatment of Irritable bowel syndrome,GASTRO,37,487,Mankind,100mg,injection,true
no scars cream,no,Treatment of Melasma,DERMA,158,153,Sun Pharma,100mg,injection,true
neosporin skin ointment,neosporin,Bacterial skin infections,DERMA,182,164,Torrent,650mg,syrup,false
nitrosun 10 tablet,nitrosun,Treatment of Insomnia,NEURO,155,353,Dr Reddy,100mg,tablet,true
novamox 500 capsule,novamox,Treatment of Bacterial infections,ANTI,84,466,Zydus,500mg,tablet,true
napra d 500 tablet,napra,Prevention of Migraine,PAIN,103,132,Sun Pharma,100mg,injection,true
niftran 100mg capsule,niftran,Treatment of Bacterial infections of urinary tract,UROLOGY,182,452,Alkem,100mg,syrup,true
nurokind-gold injection,nurokind-gold,Treatment of Nutritional deficiencies,VITAMINS,24,90,Dr Reddy,500mg,injection,false
new tixylix syrup,new,Treatment of Dry cough,RESPIRATORY,158,393,Dr Reddy,100mg,syrup,false
nitrocontin 2.6 tablet cr,nitrocontin,Treatment of Angina (heart-related chest pain),CARDIAC,47,141,Zydus,500mg,syrup,false
nuhenz capsule,nuhenz,Treatment of Nutritional deficiencies,VITAMINS,109,411,Sun Pharma,250mg,tablet,false
naprosyn 250+ tablet,naprosyn,Pain relief,PAIN,42,148,Cipla,250mg,syrup,false
naprosyn 500 tablet,naprosyn,Pain relief,PAIN,88,98,Dr Reddy,650mg,capsule,true
neptaz 50mg tablet,neptaz,Treatment of Heart failure,CARDIAC,146,109,Mankind,50mg,injection,true
nexovas 10 tablet,nexovas,Treatment of Hypertension (high blood pressure),CARDIAC,176,481,Abbott,200mg,injection,true
natrise tablet,natrise,Treatment of Low levels of sodium in the blood,UROLOGY,163,298,Zydus,250mg,tablet,true
nebicard 5 tablet,nebicard,Treatment of Hypertension (high blood pressure),CARDIAC,75,224,Zydus,500mg,syrup,true
neorelax mr tablet,neorelax,Treatment of Muscular pain,PAIN,97,464,Sun Pharma,250mg,syrup,true
nurokind-g  tablet,nurokind-g,Treatment of Neuropathic pain,NEURO,81,379,Torrent,200mg,tablet,true
neosporin dusting powder,neosporin,Bacterial skin infections,DERMA,86,226,Alkem,100mg,injection,true
nicip cold & flu tablet,nicip,Treatment of Common cold,RESPIRATORY,157,430,Zydus,200mg,syrup,false
nucoxia p tablet,nucoxia,Pain relief,PAIN,74,59,Cipla,200mg,syrup,false
nervijen-p capsule,nervijen-p,Treatment of Neuropathic pain,VITAMINS,92,481,Sun Pharma,500mg,injection,true
nitrobact 100 capsule,nitrobact,Treatment of Bacterial infections of urinary tract,UROLOGY,70,478,Zydus,500mg,tablet,false
nortipan-m tablet sr,nortipan-m,Treatment of Neuropathic pain,NEURO,28,197,Cipla,200mg,injection,false
nexpro l capsule er,nexpro,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,155,129,Abbott,500mg,capsule,false
napra d 250 tablet,napra,Prevention of Migraine,PAIN,23,182,Alkem,650mg,injection,true
nobel spas new tablet,nobel,Treatment of Abdominal pain,GASTRO,174,474,Dr Reddy,250mg,injection,true
new hatric 3 tablet,new,Treatment of Common cold,RESPIRATORY,119,469,Alkem,650mg,syrup,true
nervup od soft gelatin capsule,nervup,Treatment of Vitamin & mineral deficiency,VITAMINS,46,385,Torrent,200mg,capsule,true
nitrolong 2.6 tablet cr,nitrolong,Treatment of Angina (heart-related chest pain),CARDIAC,128,118,Dr Reddy,200mg,syrup,false
nefrosave forte tablet,nefrosave,Treatment of Chronic kidney disease,UROLOGY,88,247,Lupin,100mg,syrup,false
nicardia retard 10 tablet sr,nicardia,Treatment of Hypertension (high blood pressure),CARDIAC,33,250,Lupin,200mg,syrup,true
nexito ls tablet,nexito,Treatment of Anxiety disorder,NEURO,112,294,Dr Reddy,100mg,tablet,false
nuforce-gm cream,nuforce-gm,Treatment of Skin infections,DERMA,96,285,Abbott,500mg,capsule,false
natrilix sr tablet,natrilix,Hypertension (high blood pressure),CARDIAC,36,101,Abbott,250mg,tablet,false
nurokind injection,nurokind,Vitamin B12 deficiency,VITAMINS,165,492,Cipla,200mg,capsule,false
nexpro fast 40 tablet,nexpro,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,61,367,Torrent,500mg,injection,false
nizonide 500 tablet,nizonide,Diarrhea,ANTI,158,55,Alkem,500mg,syrup,false
nitravet 10 tablet,nitravet,Treatment of Insomnia,NEURO,89,332,Abbott,650mg,capsule,false
nervijen plus injection,nervijen,Nutritional deficiencies,VITAMINS,40,154,Sun Pharma,650mg,injection,true
nurokind-plus nf injection,nurokind-plus,Treatment of Nutritional deficiencies,VITAMINS,152,296,Zydus,100mg,capsule,false
nebicard 2.5 tablet,nebicard,Treatment of Hypertension (high blood pressure),CARDIAC,106,392,Sun Pharma,650mg,tablet,false
nevanac ophthalmic suspension,nevanac,Post-operative eye pain and inflammation,OPHTHAL,24,319,Zydus,500mg,syrup,true
nexpro it capsule sr,nexpro,Gastroesophageal reflux disease (Acid reflux),GASTRO,79,491,Zydus,650mg,tablet,false
nor-tz tablet,nor-tz,Treatment of Diarrhea,GASTRO,67,267,Torrent,650mg,syrup,true
nootropil 800mg tablet,nootropil,Alzheimer's disease,NEURO,179,62,Lupin,800mg,injection,false
neugaba m 75 capsule,neugaba,Treatment of Neuropathic pain,NEURO,20,242,Cipla,500mg,injection,false
novastat 10 tablet,novastat,Treatment of High cholesterol,CARDIAC,124,145,Abbott,250mg,injection,false
neukine 300mcg injection,neukine,Prevention of Infections after chemotherapy,ANTI,155,54,Alkem,100mg,injection,true
nizral 2% solution,nizral,Fungal skin infections,DERMA,179,113,Abbott,650mg,capsule,false
nucort-m4 tablet dt,nucort-m4,Treatment of Rheumatic disorder,HORMONES,58,465,Cipla,250mg,tablet,false
new brozeet syrup,new,Treatment of Cough with mucus,RESPIRATORY,175,216,Abbott,250mg,syrup,true
neosporin h ointment,neosporin,Treatment of Bacterial skin infections,DERMA,65,389,Zydus,500mg,capsule,false
new nusam 400 tablet,new,Treatment of Liver  disease,VITAMINS,66,265,Zydus,200mg,injection,false
neo-mercazole 10 tablet,neo-mercazole,Hyperthyroidism,HORMONES,129,265,Torrent,250mg,injection,true
nodard plus tablet,nodard,Pain relief,PAIN,158,487,Lupin,100mg,syrup,false
novogermina oral suspension,novogermina,Diarrhea,GASTRO,184,270,Cipla,200mg,injection,false
nobel-plus suspension,nobel-plus,Pain relief,PAIN,42,410,Abbott,200mg,syrup,false
nebzmart-g 25mcg smartules 2ml,nebzmart-g,Chronic obstructive pulmonary disease (COPD),RESPIRATORY,102,439,Cipla,200mg,capsule,true
nuhenz tablet,nuhenz,Treatment of Nutritional deficiencies,VITAMINS,59,232,Zydus,500mg,injection,false
novastat cv 10  capsule,novastat,Heart attack prevention and high cholesterol,CARDIAC,54,363,Dr Reddy,250mg,syrup,false
neopride total capsule sr,neopride,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,174,99,Alkem,650mg,injection,true
nobel-plus tablet,nobel-plus,Pain relief,PAIN,53,221,Sun Pharma,100mg,syrup,false
nefrozon tablet,nefrozon,Treatment of Diabetic kidney disease,ANTI,166,120,Zydus,500mg,syrup,false
nitrofur sr tablet,nitrofur,Treatment of Bacterial infections of urinary tract,UROLOGY,193,432,Zydus,100mg,tablet,false
novomix 30 flexpen 100iu/ml,novomix,Diabetes,ANTI,39,310,Cipla,500mg,tablet,false
neugaba mn tablet pr,neugaba,Treatment of Neuropathic pain,NEURO,124,85,Sun Pharma,200mg,capsule,true
novorapid penfill,novorapid,Diabetes,ANTI,45,442,Cipla,250mg,injection,false
novomix 30 100iu/ml penfill,novomix,Diabetes,ANTI,196,362,Lupin,250mg,injection,false
novamox cv 625mg tablet,novamox,Treatment of Bacterial infections,ANTI,179,391,Sun Pharma,625mg,syrup,true
neo-mercazole 5 tablet,neo-mercazole,Hyperthyroidism,HORMONES,192,409,Sun Pharma,250mg,tablet,true
neptaz 100mg tablet,neptaz,Treatment of Heart failure,CARDIAC,182,164,Sun Pharma,100mg,syrup,true
nadoxin cream,nadoxin,Treatment of Bacterial skin infections,DERMA,109,284,Sun Pharma,500mg,syrup,true
norad 2mg injection,norad,Low blood pressure,CARDIAC,46,402,Mankind,2mg,tablet,false
nds nflox-tz tablet,nds,Treatment of Diarrhea,GASTRO,52,363,Dr Reddy,100mg,injection,true
nulify tablet,nulify,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,74,395,Abbott,500mg,injection,true
nazomac-af nasal spray,nazomac-af,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,119,375,Cipla,650mg,capsule,true
nervmax sr 75 tablet,nervmax,Treatment of Neuropathic pain,NEURO,149,368,Zydus,250mg,tablet,false
nor metrogyl suspension,nor,Treatment of Bacterial & parasitic infections,GASTRO,113,117,Lupin,250mg,syrup,true
normo tears eye drop,normo,Treatment of Dry eyes,OPHTHAL,75,208,Sun Pharma,500mg,capsule,true
noculi b6 oral solution,noculi,Treatment and prevention of Kidney stone,UROLOGY,160,52,Dr Reddy,500mg,tablet,false
naprosyn d 500 tablet,naprosyn,Prevention of Migraine,PAIN,72,338,Dr Reddy,100mg,syrup,false
nuforce 150 tablet,nuforce,Treatment of Fungal infections,ANTI,166,495,Zydus,200mg,tablet,true
nebistar 5 tablet,nebistar,Treatment of Hypertension (high blood pressure),CARDIAC,92,172,Alkem,500mg,syrup,true
nervmax active capsule,nervmax,Treatment of Vitamin & mineral deficiency,VITAMINS,103,222,Lupin,250mg,capsule,true
nocold tablet,nocold,Treatment of Common cold,RESPIRATORY,145,61,Cipla,500mg,capsule,true
no gas 150mg tablet,no,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,56,355,Alkem,150mg,tablet,true
nexovas t tablet,nexovas,Treatment of Hypertension (high blood pressure),CARDIAC,162,309,Torrent,100mg,injection,true
nepalact eye drop,nepalact,Post-operative eye pain and inflammation,OPHTHAL,134,166,Cipla,650mg,capsule,false
noworm oral suspension,noworm,Treatment of Parasitic infections,ANTI,139,89,Zydus,500mg,injection,true
nostra-cr 10 tablet,nostra-cr,Treatment of Heavy menstrual bleeding,GYNAECOLOGICAL,157,461,Zydus,500mg,tablet,true
naprosyn tablet,naprosyn,Pain relief,PAIN,75,241,Lupin,650mg,injection,false
nexpro 20 tablet,nexpro,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,96,292,Alkem,200mg,capsule,false
neksium 40mg tablet,neksium,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,135,333,Lupin,40mg,tablet,true
novaclav 625 tablet,novaclav,Treatment of Bacterial infections,ANTI,117,435,Mankind,100mg,syrup,false
nioclean gel,nioclean,Treatment of Acne,DERMA,103,88,Sun Pharma,200mg,capsule,false
naltima 50 tablet,naltima,Opioid dependence,NEURO,95,361,Lupin,200mg,syrup,true
nupenta-dsr capsule,nupenta-dsr,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,173,314,Torrent,250mg,syrup,true
nexpro rd 20 capsule sr,nexpro,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,42,420,Alkem,100mg,injection,false
niyagel oral suspension mint,niyagel,Acidity,GASTRO,52,55,Alkem,650mg,capsule,false
nimsaid-p  tablet,nimsaid-p,Pain relief,PAIN,198,372,Dr Reddy,100mg,capsule,true
neurokem nt tablet,neurokem,Treatment of Neuropathic pain,NEURO,136,111,Dr Reddy,500mg,capsule,true
nebicard-sm tablet,nebicard-sm,Hypertension (high blood pressure),CARDIAC,100,222,Zydus,500mg,tablet,true
nervite plus tablet,nervite,Treatment of Neuropathic pain,NEURO,129,395,Sun Pharma,500mg,capsule,false
noworm chewable tablet,noworm,Treatment of Parasitic infections,ANTI,105,187,Lupin,100mg,capsule,true
nurogab nt  tablet,nurogab,Treatment of Neuropathic pain,NEURO,100,288,Abbott,250mg,tablet,false
nintena 150mg soft gelatin capsule,nintena,Idiopathic pulmonary fibrosis,ANTI,144,324,Lupin,150mg,injection,false
normaxin-mb capsule sr,normaxin-mb,Treatment of Irritable bowel syndrome,GASTRO,178,281,Cipla,200mg,syrup,true
nadibact cream,nadibact,Treatment of Bacterial skin infections,DERMA,31,278,Dr Reddy,200mg,capsule,true
novamox 250 capsule,novamox,Treatment of Bacterial infections,ANTI,191,300,Lupin,250mg,tablet,true
new ivermectol 12 tablet,new,Treatment of Parasitic infections,ANTI,163,372,Abbott,200mg,tablet,true
norvent-d cough syrup,norvent-d,Treatment of Dry cough,RESPIRATORY,79,374,Alkem,650mg,injection,true
nimodip tablet,nimodip,Subarachnoid haemorrhage,CARDIAC,178,54,Abbott,650mg,capsule,true
newcita plus tablet,newcita,Treatment of Anxiety disorder,NEURO,51,448,Cipla,200mg,injection,false
nortipan tablet,nortipan,Treatment of Neuropathic pain,NEURO,31,360,Torrent,650mg,injection,false
nurokind-g  100 new tablet,nurokind-g,Treatment of Neuropathic pain,NEURO,37,265,Zydus,200mg,capsule,true
normet syrup,normet,Treatment of Bacterial & parasitic infections,GASTRO,42,178,Cipla,250mg,injection,false
nam cold tablet sr,nam,Common cold,RESPIRATORY,27,229,Lupin,100mg,syrup,true
noxa cream,noxa,Treatment of Impetigo,DERMA,101,491,Alkem,650mg,injection,true
nucoxia 60 tablet,nucoxia,Pain relief,PAIN,127,68,Dr Reddy,250mg,capsule,false
nitro 2.6 tablet cr,nitro,Treatment of Angina (heart-related chest pain),CARDIAC,187,63,Mankind,200mg,injection,false
nicardia xl 30 tablet,nicardia,Treatment of Hypertension (high blood pressure),CARDIAC,88,70,Alkem,650mg,capsule,false
novefos powder,novefos,Bacterial infections of urinary tract,ANTI,60,329,Torrent,500mg,tablet,false
nifty-sr tablet,nifty-sr,Treatment of Bacterial infections of urinary tract,UROLOGY,133,77,Abbott,100mg,syrup,true
neurobion alfa d tablet,neurobion,Nutritional deficiencies,VITAMINS,175,145,Torrent,200mg,injection,false
nicostar 5 tablet,nicostar,Treatment of Angina (heart-related chest pain),CARDIAC,142,117,Cipla,650mg,syrup,true
nimprex-p tablet,nimprex-p,Pain relief,PAIN,73,282,Lupin,100mg,injection,true
new nervijen-np tablet,new,Treatment of Neuropathic pain,NEURO,44,80,Zydus,100mg,syrup,true
nebi 5 tablet,nebi,Treatment of Hypertension (high blood pressure),CARDIAC,182,81,Cipla,650mg,tablet,true
niftas 50 tablet,niftas,Treatment of Bacterial infections of urinary tract,UROLOGY,105,163,Cipla,500mg,tablet,true
nexito 20 tablet,nexito,Treatment of Depression,NEURO,87,85,Alkem,100mg,capsule,false
nasonex nasal spray suspension,nasonex,Treatment of Skin conditions with inflammation & itching,DERMA,34,260,Mankind,200mg,tablet,false
nodimox plus 500 capsule,nodimox,Bacterial infections,ANTI,154,439,Mankind,100mg,injection,true
nexpro hp combipack,nexpro,Treatment of Peptic ulcer disease,GASTRO,155,264,Dr Reddy,200mg,tablet,false
norlut-n tablet,norlut-n,Treatment of Heavy menstrual bleeding,GYNAECOLOGICAL,76,109,Cipla,500mg,injection,true
nucort-m8 tablet dt,nucort-m8,Treatment of Rheumatic disorder,HORMONES,136,226,Abbott,650mg,injection,false
neurokem d 75mg/20mg capsule,neurokem,Neuropathic pain,NEURO,183,379,Sun Pharma,75mg,capsule,false
nosic 10mg/10mg tablet,nosic,Treatment of Nausea and vomiting in pregnancy,GASTRO,158,426,Zydus,10mg,syrup,true
nucoxia 120 tablet,nucoxia,Pain relief,PAIN,129,300,Alkem,100mg,tablet,false
neosporin h ear drop,neosporin,Treatment of Ear infection,OTOLOGICALS,61,61,Alkem,650mg,injection,false
nurokind od injection,nurokind,Vitamin B12 deficiency,VITAMINS,123,316,Alkem,250mg,syrup,false
nimulid tablet,nimulid,Pain relief,PAIN,35,221,Abbott,250mg,syrup,false
nimulid-md tablet,nimulid-md,Pain relief,PAIN,100,210,Torrent,250mg,capsule,false
novastat gold tablet,novastat,Heart attack,CARDIAC,165,496,Alkem,100mg,injection,true
nukast 10 tablet,nukast,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,142,479,Sun Pharma,100mg,syrup,true
nootropil c tablet,nootropil,Stroke,NEURO,61,199,Torrent,100mg,injection,false
nebasulf sprinkling powder,nebasulf,Bacterial skin infections,DERMA,38,94,Torrent,500mg,tablet,false
novamox 250 rediuse oral suspension,novamox,Treatment of Bacterial infections,ANTI,173,222,Torrent,200mg,tablet,true
novastat-tg 10 tablet,novastat-tg,Treatment of High cholesterol,CARDIAC,159,475,Lupin,500mg,injection,false
nefrogard tablet,nefrogard,Treatment of Chronic kidney disease,UROLOGY,81,213,Dr Reddy,200mg,syrup,false
nefodol tablet,nefodol,Pain relief,PAIN,158,243,Zydus,100mg,syrup,false
newtel-am tablet,newtel-am,Treatment of Hypertension (high blood pressure),CARDIAC,33,336,Dr Reddy,250mg,syrup,false
nebicard t tablet,nebicard,Hypertension (high blood pressure),CARDIAC,116,248,Torrent,500mg,tablet,true
naso b12 nasal spray,naso,Vitamin B12 deficiency,VITAMINS,57,322,Mankind,650mg,syrup,true
nilac gel,nilac,Treatment of Acne,DERMA,84,269,Mankind,650mg,syrup,true
nepaflam eye drop,nepaflam,Post-operative eye pain and inflammation,OPHTHAL,198,207,Cipla,650mg,capsule,false
nikoran 10 tablet,nikoran,Treatment of Angina (heart-related chest pain),CARDIAC,181,156,Sun Pharma,100mg,injection,false
nicip md tablet,nicip,Pain relief,PAIN,87,439,Abbott,100mg,syrup,true
nor-metrogyl plus tablet,nor-metrogyl,Treatment of Bacterial & parasitic infections,GASTRO,104,453,Torrent,250mg,injection,false
nootropil injection,nootropil,Alzheimer's disease,NEURO,166,457,Mankind,650mg,capsule,true
nepalact-z sterile eye drops,nepalact-z,Post-operative eye pain and inflammation,OPHTHAL,78,154,Alkem,250mg,capsule,false
neurotrat np tablet,neurotrat,Neuropathic pain,NEURO,41,273,Dr Reddy,100mg,capsule,false
nitrobest tablet sr,nitrobest,Treatment of Bacterial infections of urinary tract,UROLOGY,112,428,Sun Pharma,250mg,injection,false
ntg 5mg injection,ntg,Treatment of Angina (heart-related chest pain),CARDIAC,103,397,Alkem,5mg,injection,false
novorapid 100iu injection,novorapid,Diabetes,ANTI,20,428,Sun Pharma,250mg,syrup,false
nimucet gold 100mg/325mg tablet,nimucet,Pain relief,PAIN,199,166,Zydus,100mg,syrup,true
nupenta tablet,nupenta,Treatment of Heartburn,GASTRO,150,188,Dr Reddy,250mg,syrup,true
naprosyn sr tablet,naprosyn,Pain relief,PAIN,181,51,Dr Reddy,650mg,syrup,false
nemocid oral suspension,nemocid,Worm infections,ANTI,108,123,Abbott,500mg,syrup,true
nootropil syrup,nootropil,Alzheimer's disease,NEURO,51,376,Sun Pharma,100mg,tablet,true
normaxin cc 5mg/2.5mg tablet,normaxin,Treatment of Irritable bowel syndrome,GASTRO,32,345,Sun Pharma,5mg,injection,false
nixidox capsule,nixidox,Treatment of Bacterial infections,ANTI,132,302,Sun Pharma,650mg,injection,true
nebistar 2.5 tablet,nebistar,Treatment of Hypertension (high blood pressure),CARDIAC,153,476,Mankind,100mg,injection,false
nitrazepam 10mg tablet,nitrazepam,Treatment of Insomnia,NEURO,50,184,Dr Reddy,10mg,tablet,false
novastat cv 20 capsule,novastat,Heart attack prevention and high cholesterol,CARDIAC,133,185,Abbott,250mg,tablet,true
nioclean ad gel,nioclean,Treatment of Acne,DERMA,55,99,Torrent,250mg,tablet,true
nuroday tablet er,nuroday,Treatment of Pernicious Anemia,VITAMINS,57,177,Dr Reddy,500mg,tablet,true
new triglucored forte tablet,new,Treatment of Type 2 diabetes mellitus,ANTI,133,83,Torrent,650mg,injection,false
nuforce anti dandruff lotion,nuforce,Treatment of Fungal skin infections,DERMA,124,208,Sun Pharma,250mg,tablet,false
neugaba 75 capsule,neugaba,Treatment of Neuropathic pain,NEURO,23,430,Sun Pharma,500mg,injection,false
nobel cold new tablet,nobel,Treatment of Common cold,RESPIRATORY,103,70,Cipla,500mg,capsule,true
nortryptomer-p 10mg/75mg tablet,nortryptomer-p,Treatment of Neuropathic pain,NEURO,80,240,Cipla,10mg,syrup,false
norflokem tz tablet,norflokem,Treatment of Diarrhea,GASTRO,175,254,Cipla,250mg,tablet,false
neopride tablet,neopride,Gastroesophageal reflux disease (Acid reflux),NEURO,70,341,Dr Reddy,100mg,injection,true
nexpro junior granules for oral suspension,nexpro,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,169,206,Lupin,100mg,injection,false
ns 3% infusion,ns,Treatment of Short term fluid replacement after trauma,RESPIRATORY,31,193,Zydus,100mg,tablet,true
nodosis gst tablet,nodosis,Treatment of Indigestion,GASTRO,50,372,Cipla,650mg,tablet,true
nortimer 25mg tablet,nortimer,Depression,NEURO,165,219,Dr Reddy,25mg,syrup,false
nervmax capsule,nervmax,Treatment of Neuropathic pain,NEURO,158,149,Mankind,250mg,injection,true
neomycin sulphate 350mg cream,neomycin,Bacterial skin infections,DERMA,62,157,Mankind,350mg,tablet,true
nebistar-sa tablet,nebistar-sa,Hypertension (high blood pressure),CARDIAC,186,242,Mankind,100mg,capsule,false
nor metrogyl o syrup,nor,Treatment of Bacterial & parasitic infections,GASTRO,105,469,Alkem,650mg,tablet,false
nimudec plus tablet,nimudec,Pain relief,PAIN,151,52,Dr Reddy,100mg,tablet,false
novex ds tablet,novex,Contraception,GYNAECOLOGICAL,190,281,Sun Pharma,650mg,injection,false
norfagyl plus oral suspension,norfagyl,Treatment of Bacterial infections,GASTRO,46,268,Cipla,650mg,tablet,false
nefosar tablet,nefosar,Pain relief,PAIN,126,296,Zydus,250mg,syrup,true
nobel tablet md,nobel,Pain relief,PAIN,144,165,Cipla,200mg,tablet,true
niacin nf tablet,niacin,Peripheral vascular disease,CARDIAC,171,161,Abbott,650mg,syrup,false
nimeson p 100 mg/500 mg tablet,nimeson,Pain relief,PAIN,25,344,Cipla,100 mg,tablet,false
nacyres tablet,nacyres,Treatment of Respiratory disease with excessive mucus,PAIN,58,152,Sun Pharma,650mg,tablet,false
nureeto-mr 4 tablet,nureeto-mr,Treatment of Pain due to muscle spasm,PAIN,139,281,Mankind,200mg,injection,true
naprosyn d 250 tablet,naprosyn,Prevention of Migraine,PAIN,90,295,Sun Pharma,500mg,capsule,true
natrilam 5 tablet sr,natrilam,Hypertension (high blood pressure),CARDIAC,117,110,Torrent,500mg,syrup,false
novaclox-lb capsule,novaclox-lb,Bacterial infections,ANTI,116,113,Alkem,100mg,injection,true
