name,genericName,description,category,price,stockQuantity,manufacturer,dosage,form,prescriptionRequired
seumol plus 125mg/15mg/1mg suspension,seumol,Treatment of Common cold,RESPIRATORY,64,269,Lupin,125mg,capsule,false
samlodon 2.5mg tablet,samlodon,Treatment of Hypertension (high blood pressure),CARDIAC,93,283,Mankind,5mg,capsule,false
safe 250mg injection,safe,Prevention of Premature Labor,GYNAECOLOGICAL,46,294,Zydus,250mg,syrup,false
sleepwell-s 0.25mg/50mg tablet,sleepwell-s,Depression,NEURO,167,433,Dr Reddy,25mg,tablet,false
silac 500mg tablet,silac,Treatment of Stroke,NEURO,108,436,Mankind,500mg,syrup,true
sephlex 500mg capsule,sephlex,Treatment of Bacterial infections,ANTI,200,343,Alkem,500mg,syrup,false
suprava 500mg injection,suprava,Treatment of Bacterial infections,ANTI,71,387,Abbott,500mg,capsule,false
supant 40mg injection,supant,Treatment of Heartburn,GASTRO,73,203,Dr Reddy,40mg,injection,true
speed sb 500mg/250mg injection,speed,Bacterial infections,ANTI,99,391,Mankind,500mg,injection,false
stendic-mr tablet,stendic-mr,Treatment of Pain due to muscle spasm,PAIN,130,311,Torrent,500mg,tablet,false
spaxate o 200mg/200mg tablet,spaxate,Treatment of Urinary tract infections (UTIs),ANTI,93,320,Alkem,200mg,capsule,false
serrasil dp tablet,serrasil,Pain relief,PAIN,54,127,Zydus,200mg,capsule,false
superpenem 500mg/500mg injection,superpenem,Severe bacterial infections,ANTI,46,292,Lupin,500mg,tablet,true
sizomax 3mg tablet,sizomax,Treatment of Schizophrenia,NEURO,79,415,Mankind,3mg,syrup,true
soncet 5mg tablet,soncet,Treatment of Allergic conditions,RESPIRATORY,165,159,Lupin,5mg,syrup,true
sonrex at syrup,sonrex,Cough,RESPIRATORY,176,239,Sun Pharma,650mg,syrup,false
sulphonorm m 1mg/500mg tablet sr,sulphonorm,Treatment of Type 2 diabetes mellitus,ANTI,46,235,Mankind,1mg,tablet,true
smocef 100mg tablet dt,smocef,Treatment of Bacterial infections,ANTI,185,265,Torrent,100mg,capsule,false
sefnix-oz tablet,sefnix-oz,Treatment of Bacterial infections,ANTI,140,170,Torrent,100mg,syrup,false
shotnac sp 50mg/325mg/10mg tablet,shotnac,Pain relief,PAIN,88,247,Abbott,50mg,syrup,true
she-bort combi kit,she-bort,Medical abortion,GYNAECOLOGICAL,155,356,Abbott,200mg,capsule,false
systamet g 2mg/500mg tablet sr,systamet,Treatment of Type 2 diabetes mellitus,ANTI,56,412,Zydus,2mg,capsule,true
sinkof syrup,sinkof,Treatment of Dry cough,RESPIRATORY,110,353,Abbott,250mg,syrup,false
sefem lb 200mg tablet,sefem,Bacterial infections,ANTI,179,219,Zydus,200mg,capsule,false
senseplus p 75mg/750mcg/100mg tablet,senseplus,Neuropathic pain,NEURO,197,306,Sun Pharma,75mg,syrup,false
shipod cv dry syrup,shipod,Treatment of Respiratory tract infection,ANTI,173,220,Dr Reddy,500mg,injection,true
snudicef 100 dry syrup,snudicef,Treatment of Bacterial infections,ANTI,55,354,Mankind,100mg,syrup,false
sanalba 400mg syrup,sanalba,Treatment of Parasitic infections,ANTI,60,193,Lupin,400mg,injection,false
stenpaz 40mg tablet,stenpaz,Treatment of Heartburn,GASTRO,73,217,Sun Pharma,40mg,syrup,false
sp mild 10mg/250mg tablet,sp,Treatment of Menstrual pain,PAIN,54,137,Lupin,10mg,tablet,false
scoliv-m tablet,scoliv-m,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,159,356,Mankind,250mg,injection,false
spanflox 400mg tablet,spanflox,Treatment of Bacterial infections,ANTI,188,54,Sun Pharma,400mg,syrup,true
sodicare 1000 tablet,sodicare,Treatment of Indigestion,GASTRO,87,139,Sun Pharma,100mg,tablet,true
sneetus lm syrup sugar free,sneetus,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,149,92,Sun Pharma,500mg,injection,false
sencold oral suspension,sencold,Treatment of Common cold,RESPIRATORY,107,250,Zydus,100mg,tablet,true
sysgesic th 4mg/100mg/325mg tablet,sysgesic,Treatment of Muscular pain,PAIN,119,198,Mankind,4mg,syrup,true
sodoxim-cv tablet,sodoxim-cv,Treatment of Respiratory tract infection,ANTI,39,467,Cipla,100mg,capsule,false
sincet 5mg tablet,sincet,Treatment of Allergic conditions,RESPIRATORY,106,297,Dr Reddy,5mg,injection,true
sulprox 100 tablet,sulprox,Schizophrenia,NEURO,51,152,Alkem,250mg,tablet,true
scotch 16 tablet,scotch,Treatment of Rheumatic disorder,HORMONES,96,462,Cipla,500mg,syrup,false
scabilon 1% soap,scabilon,Scabies,DERMA,46,393,Lupin,250mg,capsule,true
s dip 2.5mg tablet,s,Treatment of Hypertension (high blood pressure),CARDIAC,124,92,Abbott,5mg,capsule,true
sazovia m 500mg/0.3mg tablet,sazovia,Treatment of Type 2 diabetes mellitus,ANTI,112,66,Sun Pharma,500mg,tablet,true
serael 50mg/10mg tablet,serael,Pain relief,PAIN,168,451,Sun Pharma,50mg,syrup,true
spasmod 80mg/250mg tablet,spasmod,Treatment of Abdominal pain,GASTRO,72,359,Alkem,80mg,syrup,false
sucafit o oral suspension,sucafit,Treatment of Acidity,GASTRO,160,281,Lupin,100mg,capsule,false
stalrox 150mg tablet,stalrox,Treatment of Bacterial infections,ANTI,145,271,Zydus,150mg,injection,false
spasmokem 10 mg/40 mg drop,spasmokem,Improving Abdominal pain,GASTRO,183,295,Torrent,10 mg,injection,true
starclav 50 mg/31.25 mg tablet dt,starclav,Treatment of Bacterial infections,ANTI,91,491,Mankind,50 mg,syrup,false
supervac 4mg injection,supervac,Skeletal muscle relaxation during surgery,PAIN,28,324,Cipla,4mg,tablet,false
saphrine 1%/0.2% cream,saphrine,Burns,DERMA,72,472,Abbott,100mg,syrup,false
servace 1.25mg capsule,servace,Treatment of Hypertension (high blood pressure),CARDIAC,185,255,Zydus,25mg,syrup,false
septimox kid 250mg tablet,septimox,Treatment of Bacterial infections,ANTI,82,99,Sun Pharma,250mg,capsule,true
serly 25mg tablet,serly,Treatment of Depression,NEURO,187,69,Dr Reddy,25mg,capsule,true
safix 200 tablet dt,safix,Bacterial infections,ANTI,145,76,Torrent,100mg,syrup,false
starkid 40mg sachet,starkid,Attention deficit hyperactivity disorder (ADHD),NEURO,49,77,Abbott,40mg,syrup,true
statlip 20mg tablet,statlip,High cholesterol,CARDIAC,98,385,Dr Reddy,20mg,tablet,true
stressban 0.5mg tablet,stressban,Treatment of Anxiety,NEURO,190,357,Zydus,5mg,injection,true
stalpol ds syrup,stalpol,Pain relief,PAIN,115,430,Sun Pharma,500mg,capsule,false
stricept 250mg capsule,stricept,Prevention of organ rejection in transplant patients,ANTI,114,243,Cipla,250mg,tablet,false
stilnite 5mg capsule,stilnite,Insomnia,NEURO,140,333,Torrent,5mg,syrup,true
sugamet gp 1 tablet,sugamet,Treatment of Type 2 diabetes mellitus,ANTI,107,168,Dr Reddy,100mg,tablet,false
spasmover drop,spasmover,Improving Abdominal pain,GASTRO,113,107,Cipla,250mg,syrup,false
spasfiz plus 10 mg/250 mg tablet,spasfiz,Treatment of Menstrual pain,PAIN,34,380,Torrent,10 mg,syrup,false
suraz 500 mg/500 mg injection,suraz,Treatment of Bacterial infections,ANTI,77,354,Alkem,500 mg,syrup,true
scolid plus 100mg/500mg tablet,scolid,Pain relief,PAIN,177,459,Lupin,100mg,injection,true
sb clav 500mg/125mg tablet,sb,Treatment of Bacterial infections,ANTI,176,217,Sun Pharma,500mg,tablet,false
stable 500mg injection,stable,Hormone replacement therapy,GYNAECOLOGICAL,72,118,Abbott,500mg,tablet,false
serap k 50mg/10mg tablet,serap,Pain relief,PAIN,135,266,Abbott,50mg,capsule,true
saxim-cv dry syrup,saxim-cv,Treatment of Bacterial infections,ANTI,21,360,Cipla,100mg,capsule,true
sazith 200mg suspension,sazith,Treatment of Bacterial infections,ANTI,182,104,Abbott,200mg,syrup,true
sipospas tablet,sipospas,Treatment of Irritable bowel syndrome,GASTRO,84,450,Zydus,250mg,injection,false
satotin 10mg tablet,satotin,High cholesterol,CARDIAC,176,427,Mankind,10mg,syrup,false
surab d 10mg/20mg tablet,surab,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,47,53,Sun Pharma,10mg,syrup,false
stemeriv 5mg tablet,stemeriv,Treatment of Vertigo,GASTRO,40,207,Mankind,5mg,injection,false
seranz 10mg tablet,seranz,Pain relief,PAIN,159,442,Dr Reddy,10mg,capsule,true
senbest 100mg tablet,senbest,Treatment of Depression,NEURO,97,318,Sun Pharma,100mg,syrup,true
seraq 10mg tablet,seraq,Pain relief,PAIN,130,241,Torrent,10mg,capsule,true
suncip 500mg tablet,suncip,Treatment of Bacterial infections,GASTRO,92,312,Lupin,500mg,capsule,true
sudon-d oral solution,sudon-d,Treatment of Nausea,GASTRO,108,365,Alkem,250mg,capsule,true
serrova dp 50mg/500mg/10mg tablet,serrova,Pain relief,PAIN,55,221,Torrent,50mg,syrup,false
sultrim 400mg/80mg tablet,sultrim,Treatment of Bacterial infections,ANTI,143,144,Abbott,400mg,injection,true
spalin-m tablet,spalin-m,Treatment of Menstrual pain,PAIN,52,268,Sun Pharma,500mg,tablet,false
sitlone 8mg tablet,sitlone,Treatment of Rheumatic disorder,HORMONES,189,133,Cipla,8mg,tablet,false
sonaflam 200mg tablet sr,sonaflam,Pain relief,PAIN,133,185,Lupin,200mg,injection,false
supresmax c syrup,supresmax,Treatment of Dry cough,RESPIRATORY,101,110,Lupin,100mg,tablet,false
skincet 5mg tablet,skincet,Treatment of Allergic conditions,RESPIRATORY,72,379,Torrent,5mg,syrup,true
sconac-s tablet,sconac-s,Pain relief,PAIN,38,442,Abbott,100mg,syrup,true
sandon injection,sandon,Treatment of Nausea,GASTRO,198,71,Dr Reddy,500mg,injection,true
spantan 40mg capsule,spantan,Treatment of Heartburn,GASTRO,64,431,Torrent,40mg,tablet,false
scarol medicated soap,scarol,Scabies,DERMA,83,334,Sun Pharma,100mg,capsule,true
safenir 300mg tablet,safenir,Bacterial infections,ANTI,179,389,Zydus,300mg,injection,false
siocin 100mg injection,siocin,Bacterial infections,OPHTHAL,85,293,Alkem,100mg,capsule,false
sepred 80mg injection,sepred,Treatment of Rheumatic disorder,HORMONES,38,99,Lupin,80mg,tablet,true
sefaxy 500mg tablet,sefaxy,Treatment of Bacterial infections,ANTI,149,192,Lupin,500mg,injection,true
sumup d 30mg/20mg capsule sr,sumup,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,82,310,Sun Pharma,30mg,syrup,true
serzine m 5mg/10mg tablet,serzine,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,31,171,Torrent,5mg,syrup,true
setoxlin plus 12.5mg/0.5mg tablet,setoxlin,Depression,NEURO,111,100,Lupin,5mg,tablet,false
sv chrono 200mg/87mg tablet,sv,Epilepsy,NEURO,187,297,Torrent,200mg,tablet,false
syofix 200 lb tablet,syofix,Bacterial infections,ANTI,66,305,Lupin,250mg,capsule,false
snib-lc syrup mango,snib-lc,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,120,120,Torrent,100mg,injection,true
spirom t 50mg/10mg tablet,spirom,Treatment of Edema,CARDIAC,89,77,Mankind,50mg,capsule,false
serralone dp 50 mg/500 mg/15 mg tablet,serralone,Pain relief,PAIN,31,277,Sun Pharma,50 mg,injection,true
sardilop 50 mg/2.5 mg/4 mg syrup,sardilop,Treatment of Cough with mucus,RESPIRATORY,157,202,Cipla,50 mg,injection,true
saveram 10 tablet,saveram,Treatment of High cholesterol,CARDIAC,105,420,Dr Reddy,200mg,capsule,true
sanezil 5mg tablet,sanezil,Alzheimer's disease,NEURO,193,77,Sun Pharma,5mg,tablet,false
seizcalm 5mg tablet,seizcalm,Treatment of Epilepsy/Seizures,NEURO,66,395,Dr Reddy,5mg,tablet,true
seflo 200mg tablet,seflo,Bacterial infections,OPHTHAL,187,423,Sun Pharma,200mg,tablet,true
saimox-cv 500mg/125mg tablet,saimox-cv,Treatment of Bacterial infections,ANTI,45,417,Cipla,500mg,syrup,false
stencid m syrup,stencid,Acidity,GASTRO,38,254,Dr Reddy,650mg,injection,true
seron 50mg tablet,seron,Treatment of Depression,NEURO,39,446,Dr Reddy,50mg,syrup,true
sultaden 375mg tablet,sultaden,Bacterial infections,ANTI,74,294,Dr Reddy,375mg,injection,true
stayhappi alfuzosin 10mg tablet,stayhappi,Treatment of Benign prostatic hyperplasia,UROLOGY,33,50,Abbott,10mg,syrup,true
st ther 150mg injection,st,Malaria,ANTI,100,316,Sun Pharma,150mg,syrup,true
strolin 750mg tablet,strolin,Treatment of Stroke,NEURO,53,83,Abbott,750mg,capsule,true
sosna n 100mg/325mg tablet,sosna,Pain relief,PAIN,165,235,Alkem,100mg,capsule,true
sigpar 25mg tablet,sigpar,Treatment of Depression,NEURO,126,283,Lupin,25mg,capsule,true
sys 150mg/1000mg/1000mg kit,sys,Syndromic treatment of vaginal discharge,GYNAECOLOGICAL,116,87,Alkem,150mg,injection,true
sampod cv 200mg/125mg tablet,sampod,Treatment of Respiratory tract infection,ANTI,99,468,Mankind,200mg,injection,false
stridox 50mg injection,stridox,Cancer,ANTI,85,366,Abbott,50mg,injection,false
selpar tablet,selpar,Common cold,RESPIRATORY,165,457,Lupin,500mg,capsule,true
sayolate 500mg tablet,sayolate,Bleeding,BLOOD,72,343,Zydus,500mg,syrup,true
sugwin-vg 2mg/500mg/0.2mg tablet,sugwin-vg,Treatment of Type 2 diabetes mellitus,ANTI,130,141,Mankind,2mg,syrup,false
sulbacip 2gm injection,sulbacip,Severe bacterial infections,ANTI,69,55,Torrent,200mg,injection,false
soloquin 100 mg tablet,soloquin,Schizophrenia,NEURO,126,273,Cipla,100 mg,syrup,false
symbiva 6 mcg/100 mcg octacap,symbiva,Treatment of Chronic obstructive pulmonary disease (COPD),RESPIRATORY,167,363,Dr Reddy,200mg,syrup,false
spid 100mg/15mg tablet,spid,Pain relief,PAIN,23,451,Zydus,100mg,tablet,false
seemox cv 500mg/125mg tablet,seemox,Treatment of Bacterial infections,ANTI,200,266,Abbott,500mg,injection,false
sulvol 50mg tablet,sulvol,Schizophrenia,NEURO,71,239,Abbott,50mg,injection,false
sazonac sp 100mg/325mg/15mg tablet,sazonac,Pain relief,PAIN,168,50,Mankind,100mg,tablet,true
stayhappi aceclofenac+thiocolchicoside 100mg/8mg tablet,stayhappi,Treatment of Pain due to muscle spasm,PAIN,92,93,Torrent,100mg,injection,true
safepred tablet,safepred,Treatment of Rheumatic disorder,HORMONES,200,67,Lupin,250mg,injection,true
stayhappi atorvastatin 40mg tablet,stayhappi,High cholesterol,CARDIAC,197,395,Zydus,40mg,capsule,true
self-quin-p eye drop,self-quin-p,Treatment of Bacterial infections,OPHTHAL,87,77,Mankind,650mg,tablet,false
smorox 250mg tablet,smorox,Treatment of Bacterial infections,ANTI,73,254,Lupin,250mg,syrup,true
subacef 500mg/500mg injection,subacef,Treatment of Bacterial infections,ANTI,93,213,Alkem,500mg,injection,true
shilrazone 250mg tablet,shilrazone,Prostate cancer,ANTI,159,109,Lupin,250mg,tablet,true
spasmovoiz 80mg/250mg tablet,spasmovoiz,Treatment of Abdominal pain,GASTRO,97,343,Mankind,80mg,capsule,true
stercort 30mg tablet,stercort,Treatment of Inflammatory conditions,HORMONES,35,143,Zydus,30mg,capsule,true
serokin 10 tablet,serokin,Pain relief,PAIN,102,263,Sun Pharma,100mg,syrup,false
salzor 250mg tablet,salzor,Treatment of Bacterial infections,ANTI,86,236,Zydus,250mg,syrup,false
spnpod 50 dry syrup,spnpod,Treatment of Bacterial infections,ANTI,80,279,Zydus,650mg,capsule,true
solwik 4mg tablet,solwik,Treatment of Rheumatic disorder,HORMONES,158,77,Alkem,4mg,syrup,true
sulmox 500mg/250mg tablet,sulmox,Bacterial infections,ANTI,135,401,Sun Pharma,500mg,tablet,true
stanflox 400mg tablet,stanflox,Bacterial infections,ANTI,136,164,Cipla,400mg,syrup,false
sifix o 200mg/200mg tablet,sifix,Treatment of Bacterial infections,ANTI,141,370,Sun Pharma,200mg,capsule,false
sunisam 12.5mg capsule,sunisam,Kidney cancer,ANTI,50,252,Alkem,5mg,syrup,false
siproxin 500mg tablet,siproxin,Treatment of Bacterial infections,GASTRO,39,381,Lupin,500mg,capsule,true
sunex o 200mg/200mg tablet,sunex,Treatment of Bacterial infections,ANTI,108,119,Lupin,200mg,tablet,false
stenstron 4mg tablet md,stenstron,Treatment of Nausea,GASTRO,129,96,Cipla,4mg,injection,false
sazotel 40mg tablet,sazotel,Treatment of Hypertension (high blood pressure),CARDIAC,33,419,Dr Reddy,40mg,syrup,false
scopam 10mg tablet,scopam,Treatment of Depression,NEURO,180,380,Torrent,10mg,tablet,true
safodox cv 200mg/125mg tablet,safodox,Treatment of Respiratory tract infection,ANTI,112,291,Alkem,200mg,injection,true
stotrip ds tablet,stotrip,Pain relief,PAIN,67,224,Alkem,200mg,tablet,false
seroflex 200mg tablet,seroflex,Treatment of Depression,NEURO,159,64,Alkem,200mg,syrup,false
sevhold 800mg tablet,sevhold,High phosphate levels in blood,OTHERS,84,70,Lupin,800mg,capsule,false
sephalin 500mg capsule,sephalin,Treatment of Bacterial infections,ANTI,141,120,Zydus,500mg,capsule,false
sampill at 2.5mg/50mg tablet,sampill,Treatment of Hypertension (high blood pressure),CARDIAC,104,311,Lupin,5mg,tablet,false
snowom d capsule,snowom,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,194,133,Mankind,250mg,syrup,true
skab 1% soap,skab,Scabies,DERMA,106,263,Alkem,200mg,syrup,true
setronem 4mg tablet,setronem,Treatment of Nausea,GASTRO,74,100,Dr Reddy,4mg,tablet,false
sopril 2.5mg tablet,sopril,Hypertension (high blood pressure),CARDIAC,60,308,Zydus,5mg,injection,true
sft d syrup,sft,Vomiting,GASTRO,167,332,Abbott,500mg,tablet,true
syzopin 25mg tablet,syzopin,Schizophrenia,NEURO,170,367,Lupin,25mg,capsule,false
sefrotil 100mg tablet,sefrotil,Treatment of Bacterial infections,ANTI,167,218,Sun Pharma,100mg,injection,true
syclop 25mg tablet,syclop,Schizophrenia,NEURO,29,336,Sun Pharma,25mg,injection,true
simvas 5mg tablet,simvas,High cholesterol,CARDIAC,184,330,Cipla,5mg,tablet,true
sifix dry syrup,sifix,Treatment of Bacterial infections,ANTI,124,299,Dr Reddy,100mg,capsule,true
skafim 200mg tablet,skafim,Treatment of Bacterial infections,ANTI,129,280,Zydus,200mg,injection,true
suziran 300mg tablet,suziran,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,181,105,Mankind,300mg,injection,true
sleepex 0.25mg tablet,sleepex,Treatment of Anxiety,NEURO,149,190,Zydus,25mg,tablet,false
sinact cs syrup,sinact,Dry cough,RESPIRATORY,76,61,Sun Pharma,100mg,capsule,true
sistro 2.5 tablet,sistro,Treatment of Breast cancer,ANTI,107,194,Sun Pharma,650mg,syrup,true
spexidime 2% dusting powder,spexidime,Fungal skin infections,DERMA,22,471,Cipla,650mg,tablet,true
sevpress 800mg tablet,sevpress,High phosphate levels in blood,OTHERS,136,278,Cipla,800mg,capsule,true
sbcold plus 2mg/500mg/5mg tablet,sbcold,Treatment of Common cold,RESPIRATORY,141,135,Sun Pharma,2mg,tablet,true
surecef 500mg injection,surecef,Treatment of Bacterial infections,ANTI,181,447,Torrent,500mg,tablet,false
sarmox ds syrup,sarmox,Treatment of Peptic ulcer disease,ANTI,124,139,Torrent,650mg,syrup,false
sanflox suspension,sanflox,Treatment of Bacterial infections,ANTI,200,56,Dr Reddy,100mg,tablet,true
salmix 100mg tablet dt,salmix,Treatment of Bacterial infections,ANTI,90,203,Alkem,100mg,capsule,true
solexin oral suspension,solexin,Treatment of Bacterial infections,ANTI,179,239,Mankind,250mg,injection,false
sunmox cv lb 500mg/125mg tablet,sunmox,Bacterial infections,ANTI,121,445,Zydus,500mg,syrup,false
spasmocare 20mg/250mg tablet,spasmocare,Treatment of Menstrual pain,PAIN,40,330,Lupin,20mg,tablet,true
serit 20mg tablet,serit,Pain relief,PAIN,128,427,Lupin,20mg,injection,false
serzen k 50mg/10mg tablet,serzen,Pain relief,PAIN,69,142,Mankind,50mg,syrup,false
suboxyl plus capsule,suboxyl,Bacterial infections,ANTI,62,79,Zydus,500mg,injection,false
stangesic sp tablet,stangesic,Pain relief,PAIN,183,468,Cipla,100mg,tablet,false
s noid 10mg capsule,s,Treatment of Acne,DERMA,119,310,Lupin,10mg,injection,false
stimulax 5mg syrup,stimulax,Treatment of Constipation,GASTRO,139,441,Mankind,5mg,tablet,true
sernext 100 tablet,sernext,Treatment of Depression,NEURO,74,256,Sun Pharma,200mg,capsule,true
sinodol p 37.5mg/325mg tablet,sinodol,Moderate to severe pain,PAIN,149,222,Dr Reddy,5mg,injection,false
suncob 1500mcg injection,suncob,Vitamin B12 deficiency,VITAMINS,82,471,Torrent,500mg,tablet,true
scitarel 20mg tablet,scitarel,Treatment of Depression,NEURO,33,182,Torrent,20mg,injection,true
sonoron syrup,sonoron,Acidity,GASTRO,95,247,Lupin,250mg,capsule,false
slasome 40 injection,slasome,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,83,365,Torrent,200mg,syrup,false
solodoxim 100 tablet dt,solodoxim,Treatment of Bacterial infections,ANTI,28,353,Alkem,200mg,tablet,false
stynac t 37.5mg/325mg tablet,stynac,Moderate to severe pain,PAIN,101,243,Dr Reddy,5mg,tablet,false
sandon 2mg oral drops,sandon,Treatment of Nausea,GASTRO,136,281,Torrent,2mg,injection,false
synax ds 50mg dry syrup,synax,Treatment of Bacterial infections,ANTI,147,285,Zydus,50mg,injection,true
sucid 1000mg oral suspension,sucid,Treatment of Intestinal ulcers,GASTRO,97,403,Dr Reddy,1000mg,syrup,true
stilcold 5mg/325mg/5mg tablet,stilcold,Treatment of Common cold,RESPIRATORY,133,129,Cipla,5mg,capsule,true
soozine 5mg tablet,soozine,Treatment of Allergic conditions,RESPIRATORY,190,443,Sun Pharma,5mg,tablet,false
stayhappi rabeprazole+itopride 20mg/150mg capsule,stayhappi,Gastroesophageal reflux disease (Acid reflux),GASTRO,38,209,Mankind,20mg,capsule,false
stayhappi piracetam 400mg capsule,stayhappi,Alzheimer's disease,NEURO,65,498,Alkem,400mg,injection,true
skoramont 5mg/10mg tablet,skoramont,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,166,499,Sun Pharma,5mg,capsule,true
stenride m 2mg/500mg tablet sr,stenride,Treatment of Type 2 diabetes mellitus,ANTI,65,365,Zydus,2mg,syrup,false
synaxil 2mg/325mg/10mg tablet,synaxil,Treatment of Common cold,RESPIRATORY,100,194,Abbott,2mg,tablet,true
stenor 5mg tablet,stenor,Treatment of Heavy menstrual bleeding,GYNAECOLOGICAL,106,500,Alkem,5mg,injection,false
shetoxyl 500 injection,shetoxyl,Prevention of Premature Labor,GYNAECOLOGICAL,152,125,Abbott,650mg,syrup,true
spasif oral drop,spasif,Treatment of Irritable bowel syndrome,GASTRO,94,182,Torrent,650mg,injection,false
somib-d capsule sr,somib-d,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,142,229,Zydus,650mg,syrup,false
senzmox-gx eye drop,senzmox-gx,Treatment of Bacterial eye infections,OPHTHAL,185,196,Alkem,100mg,tablet,false
saglipol 2.5 tablet,saglipol,Treatment of Type 2 diabetes mellitus,ANTI,87,81,Mankind,650mg,capsule,true
swacold syrup,swacold,Treatment of Common cold,RESPIRATORY,71,403,Sun Pharma,100mg,syrup,true
senclav dry syrup,senclav,Treatment of Resistance Tuberculosis (TB),ANTI,134,315,Sun Pharma,200mg,syrup,false
swakof a syrup,swakof,Cough,RESPIRATORY,27,243,Alkem,250mg,tablet,true
sprex tablet,sprex,Pain relief,PAIN,152,355,Alkem,200mg,injection,false
semtor 5mg tablet,semtor,Treatment of Hypertension (high blood pressure),CARDIAC,158,485,Mankind,5mg,tablet,false
silimox-cv forte dry syrup,silimox-cv,Treatment of Resistant Tuberculosis (TB),ANTI,59,211,Torrent,250mg,tablet,true
silzo 1% cream,silzo,Treatment of Fungal skin infections,DERMA,99,186,Alkem,650mg,tablet,false
sazotel 80mg tablet,sazotel,Treatment of Hypertension (high blood pressure),CARDIAC,107,410,Zydus,80mg,injection,false
sulfozid 40 tablet,sulfozid,Treatment of Type 2 diabetes mellitus,ANTI,157,65,Torrent,250mg,tablet,false
s-em tablet,s-em,Treatment of Nausea,GASTRO,51,472,Dr Reddy,100mg,capsule,true
sofanic 500mg/125mg tablet,sofanic,Treatment of Bacterial infections,ANTI,182,244,Dr Reddy,500mg,tablet,true
savgest 200 sr tablet,savgest,Hormone replacement therapy,GYNAECOLOGICAL,137,418,Zydus,500mg,injection,false
somenor ls 75mg/40mg capsule sr,somenor,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,39,362,Sun Pharma,75mg,tablet,true
synojefix ol 200mg/200mg tablet,synojefix,Treatment of Bacterial infections,ANTI,96,87,Zydus,200mg,syrup,true
sutent 25mg capsule,sutent,Kidney cancer,ANTI,165,459,Zydus,25mg,capsule,false
sutent 50mg capsule,sutent,Kidney cancer,ANTI,193,275,Alkem,50mg,capsule,true
sutent 12.5mg capsule,sutent,Kidney cancer,ANTI,197,82,Zydus,5mg,tablet,false
soonil 100mg tablet,soonil,Pain relief,PAIN,59,485,Dr Reddy,100mg,tablet,false
simgel  oral gel,simgel,Acidity,GASTRO,87,174,Alkem,100mg,injection,false
syproxin 500mg tablet,syproxin,Treatment of Bacterial infections,GASTRO,180,344,Mankind,500mg,tablet,true
serotek 5mg tablet,serotek,Pain relief,PAIN,190,364,Torrent,5mg,syrup,false
sparyan 200mg tablet,sparyan,Bacterial infections,OPHTHAL,187,348,Abbott,200mg,injection,true
siloil 1300 injection,siloil,Treatment of Abdominal pain,GASTRO,48,123,Torrent,200mg,tablet,true
sepdase forte 10mg tablet,sepdase,Pain relief,PAIN,125,412,Lupin,10mg,syrup,false
syprot 2mg/275mg syrup,syprot,Appetite stimulant,VITAMINS,63,135,Sun Pharma,2mg,tablet,false
sogalin m 750mcg/75mg capsule,sogalin,Treatment of Neuropathic pain,NEURO,86,348,Sun Pharma,75mg,syrup,true
seretec 10mg tablet,seretec,Pain relief,PAIN,102,348,Mankind,10mg,capsule,false
spasmef 10mg/250mg tablet,spasmef,Treatment of Menstrual pain,PAIN,176,382,Lupin,10mg,capsule,false
serrox 150mg/10mg tablet,serrox,Bacterial infections,ANTI,83,297,Abbott,150mg,syrup,true
supertel tablet,supertel,Treatment of Hypertension (high blood pressure),CARDIAC,168,308,Dr Reddy,650mg,syrup,false
senpezil 5 tablet,senpezil,Alzheimer's disease,NEURO,129,225,Zydus,100mg,syrup,true
serobat 2% cream,serobat,Treatment of Fungal skin infections,DERMA,70,96,Mankind,200mg,tablet,true
sv 8mg tablet,sv,Treatment of Nausea,GASTRO,69,334,Abbott,8mg,capsule,true
sbgesic p 100mg/325mg tablet,sbgesic,Pain relief,PAIN,33,254,Alkem,100mg,tablet,false
symoprox cv syrup,symoprox,Treatment of Respiratory tract infection,ANTI,82,114,Torrent,250mg,tablet,true
stisit 10mg tablet,stisit,High cholesterol,CARDIAC,198,121,Alkem,10mg,tablet,false
seralyse d 50mg/10mg tablet,seralyse,Pain relief,PAIN,190,284,Alkem,50mg,tablet,true
stub 40 tablet,stub,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,124,290,Dr Reddy,250mg,syrup,true
shalcet lv 5mg tablet,shalcet,Treatment of Allergic conditions,RESPIRATORY,63,411,Abbott,5mg,tablet,true
sailon p 100mg/325mg tablet,sailon,Pain relief,PAIN,25,390,Mankind,100mg,capsule,false
