name,genericName,description,category,price,stockQuantity,manufacturer,dosage,form,prescriptionRequired
asdox 100mg tablet dt,asdox,Treatment of Bacterial infections,ANTI,53,391,Sun Pharma,100mg,injection,false
acitreat-d tablet,acitreat-d,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,166,90,Cipla,250mg,injection,true
amican 250mg injection,amican,Bacterial infections,OPHTHAL,29,461,Mankind,250mg,syrup,true
anvipod 200 tablet dt,anvipod,Treatment of Bacterial infections,ANTI,177,265,Zydus,650mg,tablet,true
asinac p oral suspension,asinac,Treatment of Fever,PAIN,28,127,Mankind,250mg,capsule,true
amlodose-at tablet,amlodose-at,Treatment of Hypertension (high blood pressure),CARDIAC,200,283,Zydus,250mg,capsule,false
azidus 250mg tablet,azidus,Treatment of Bacterial infections,ANTI,135,213,Torrent,250mg,tablet,true
alvotin 20mg tablet,alvotin,High cholesterol,CARDIAC,91,168,Alkem,20mg,syrup,false
acecon mr 100mg/325mg/250mg tablet,acecon,Treatment of Muscular pain,PAIN,87,468,Dr Reddy,100mg,syrup,false
alzopin 5mg tablet md,alzopin,Treatment of Schizophrenia,NEURO,95,423,Abbott,5mg,injection,true
airovas 10 tablet,airovas,Treatment of High cholesterol,CARDIAC,69,454,Torrent,650mg,tablet,false
alokem m 5mg/50mg tablet,alokem,Treatment of Hypertension (high blood pressure),CARDIAC,165,405,Torrent,5mg,capsule,false
aceclocef-mr tablet,aceclocef-mr,Treatment of Muscular pain,PAIN,57,101,Cipla,200mg,syrup,false
amoclax 625 tablet,amoclax,Treatment of Bacterial infections,ANTI,133,335,Abbott,200mg,syrup,true
acloriz p 100mg/325mg tablet,acloriz,Pain relief,PAIN,105,122,Torrent,100mg,tablet,true
azathis 500mg tablet,azathis,Treatment of Bacterial infections,ANTI,48,130,Abbott,500mg,capsule,false
azaxone 500mg injection,azaxone,Treatment of Bacterial infections,ANTI,100,117,Mankind,500mg,injection,false
azcort oral suspension,azcort,Treatment of Duchenne muscular dystrophy(DMD),HORMONES,185,120,Zydus,250mg,injection,false
aziros 200mg oral suspension,aziros,Treatment of Bacterial infections,ANTI,197,114,Dr Reddy,200mg,injection,false
atosh 10mg tablet,atosh,High cholesterol,CARDIAC,75,269,Torrent,10mg,capsule,true
actaflam 100mg/325mg tablet,actaflam,Pain relief,PAIN,157,273,Lupin,100mg,syrup,false
aciright d 30mg/40mg capsule sr,aciright,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,69,417,Mankind,30mg,capsule,false
aith 500mg tablet,aith,Treatment of Bacterial infections,ANTI,154,131,Zydus,500mg,capsule,true
adzolex oral solution,adzolex,Treatment of Constipation,GASTRO,91,381,Abbott,250mg,injection,true
adben 100mg injection,adben,Non-Hodgkin lymphoma (NHL),ANTI,156,428,Dr Reddy,100mg,injection,true
aziprl 250mg tablet,aziprl,Treatment of Bacterial infections,ANTI,156,307,Alkem,250mg,syrup,false
antizide 500mg tablet,antizide,Tuberculosis (TB),ANTI,179,313,Lupin,500mg,tablet,true
alis at 2.5mg/50mg tablet,alis,Treatment of Hypertension (high blood pressure),CARDIAC,161,104,Mankind,5mg,injection,true
angip plus tablet,angip,Pain relief,PAIN,65,276,Lupin,200mg,syrup,false
axcold tablet,axcold,Common cold,RESPIRATORY,27,72,Lupin,500mg,capsule,true
aflon 200mg tablet,aflon,Treatment of Bacterial infections,ANTI,120,365,Abbott,200mg,tablet,false
ayucef 500 tablet,ayucef,Treatment of Bacterial infections,ANTI,90,67,Lupin,250mg,capsule,true
ampant-d sr 30mg/40mg capsule,ampant-d,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,94,266,Lupin,30mg,capsule,true
anzal 0.5mg tablet sr,anzal,Treatment of Anxiety,NEURO,164,120,Cipla,5mg,tablet,true
aldinir suspension,aldinir,Treatment of Bacterial infections,ANTI,39,427,Abbott,200mg,syrup,false
axocilin cv 375 tablet,axocilin,Treatment of Bacterial infections,ANTI,147,95,Torrent,500mg,capsule,true
augwin dry syrup,augwin,Treatment of Resistant Tuberculosis (TB),ANTI,35,191,Dr Reddy,650mg,capsule,true
abamax 25mg tablet,abamax,Treatment of Depression,NEURO,104,214,Mankind,25mg,syrup,true
asoprazole 40mg tablet,asoprazole,Treatment of Heartburn,GASTRO,99,338,Abbott,40mg,injection,false
amoxid 500mg capsule,amoxid,Treatment of Bacterial infections,ANTI,98,414,Dr Reddy,500mg,syrup,true
azilox 500mg tablet,azilox,Treatment of Bacterial infections,ANTI,169,291,Torrent,500mg,tablet,false
aecan p 100mg/500mg tablet,aecan,Pain relief,PAIN,85,359,Lupin,100mg,capsule,false
alnice p 100mg/500mg tablet,alnice,Pain relief,PAIN,116,343,Lupin,100mg,capsule,false
acer 20mg capsule,acer,Treatment of Heartburn,GASTRO,156,287,Torrent,20mg,tablet,false
atahist 10mg tablet,atahist,Treatment of Anxiety,RESPIRATORY,195,302,Abbott,10mg,injection,true
aceto 650mg tablet,aceto,Pain relief,PAIN,95,380,Alkem,650mg,tablet,false
amset xt 5 mg/50 mg tablet,amset,Treatment of Hypertension (high blood pressure),CARDIAC,183,360,Zydus,5 mg,syrup,false
angitel 80mg tablet,angitel,Treatment of Hypertension (high blood pressure),CARDIAC,127,484,Torrent,80mg,capsule,true
antrozin tablet,antrozin,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,29,407,Sun Pharma,100mg,injection,true
apewin 4mg tablet,apewin,Treatment of Allergic conditions,VITAMINS,67,286,Dr Reddy,4mg,injection,true
aclopic 100mg tablet,aclopic,Pain relief,PAIN,124,429,Zydus,100mg,injection,false
amlochol 5 mg/10 mg tablet,amlochol,High blood pressure with high cholesterol,CARDIAC,37,211,Abbott,5 mg,capsule,true
alipride 10mg tablet,alipride,Gastroesophageal reflux disease (Acid reflux),GASTRO,130,187,Torrent,10mg,injection,false
amycit 500mg/400mg tablet,amycit,Stroke,NEURO,37,293,Abbott,500mg,injection,false
abiflox tz 200mg/600mg tablet,abiflox,Diarrhea,GASTRO,122,175,Zydus,200mg,tablet,true
anzithro oral drops,anzithro,Treatment of Bacterial infections,ANTI,93,398,Lupin,200mg,syrup,true
alercid m 5mg/10mg tablet,alercid,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,148,449,Zydus,5mg,capsule,true
asifast-p tablet,asifast-p,Pain relief,PAIN,86,395,Mankind,250mg,tablet,false
arowin-cv oral suspension,arowin-cv,Treatment of Resistant Tuberculosis (TB),ANTI,199,320,Zydus,200mg,tablet,true
aloyrin c 135mg/5mg tablet,aloyrin,Irritable bowel syndrome,GASTRO,166,183,Lupin,135mg,syrup,false
aret 0.025 gel,aret,Treatment of Acne,DERMA,43,256,Cipla,500mg,capsule,true
akcet-m tablet,akcet-m,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,92,361,Sun Pharma,500mg,tablet,true
azitin 500mg tablet,azitin,Treatment of Bacterial infections,ANTI,45,102,Sun Pharma,500mg,injection,true
angidoc-plus tablet,angidoc-plus,Pain relief,PAIN,64,428,Lupin,200mg,capsule,true
acycloveer g 200mg tablet,acycloveer,Herpes Simplex Virus Infections,ANTI,161,246,Zydus,200mg,syrup,false
acefem fort 80mg/100mg tablet,acefem,Treatment of Abdominal pain,GASTRO,64,280,Lupin,80mg,capsule,true
afclav 625 lb tablet,afclav,Bacterial infections,ANTI,170,256,Sun Pharma,250mg,capsule,false
acloris sp 100mg/325mg/15mg tablet,acloris,Pain relief,PAIN,137,463,Sun Pharma,100mg,tablet,false
aeroace-sp tablet,aeroace-sp,Pain relief,PAIN,127,153,Abbott,650mg,syrup,false
ayatel beta 40mg/25mg tablet,ayatel,Treatment of Hypertension (high blood pressure),CARDIAC,152,51,Alkem,40mg,tablet,false
addie cold tablet,addie,Treatment of Common cold,RESPIRATORY,199,291,Abbott,650mg,syrup,true
aldoxyl lb 100mg tablet,aldoxyl,Treatment of Bacterial infections,ANTI,164,317,Mankind,100mg,tablet,false
aclocare rd 200mg/20mg capsule,aclocare,Pain relief,PAIN,101,120,Dr Reddy,200mg,capsule,true
atada 20mg tablet,atada,Treatment of Erectile dysfunction,SEX,188,477,Zydus,20mg,syrup,true
arofen-s tablet,arofen-s,Pain relief,PAIN,151,174,Lupin,650mg,syrup,true
acenox rz 200mg/20mg capsule sr,acenox,Pain relief,PAIN,140,469,Alkem,200mg,capsule,true
amiport 200 tablet,amiport,Schizophrenia,NEURO,168,239,Sun Pharma,100mg,injection,false
acenem p 100mg/325mg tablet,acenem,Pain relief,PAIN,57,166,Zydus,100mg,syrup,false
assolid 600mg tablet,assolid,Treatment of Severe bacterial infections,ANTI,127,309,Mankind,600mg,capsule,true
abivela 500mg tablet,abivela,Herpes labialis,ANTI,52,308,Sun Pharma,500mg,capsule,true
amlocap-at tablet,amlocap-at,Treatment of Hypertension (high blood pressure),CARDIAC,151,228,Dr Reddy,250mg,capsule,true
aceker mr 100mg/325mg/250mg tablet,aceker,Treatment of Muscular pain,PAIN,122,477,Torrent,100mg,capsule,false
alporate 500 tablet cr,alporate,Epilepsy,NEURO,168,228,Abbott,500mg,injection,false
amikem 500mg injection,amikem,Bacterial infections,OPHTHAL,73,157,Mankind,500mg,syrup,false
avocef 250 tablet,avocef,Treatment of Bacterial infections,ANTI,79,266,Cipla,500mg,capsule,false
ami 100mg injection,ami,Bacterial infections,OPHTHAL,142,81,Sun Pharma,100mg,tablet,false
acetril t 100mg/8mg tablet,acetril,Treatment of Pain due to muscle spasm,PAIN,31,254,Zydus,100mg,injection,false
acepark mr 100mg/325mg/250mg tablet,acepark,Treatment of Muscular pain,PAIN,155,461,Dr Reddy,100mg,capsule,false
abisave m 200mg/10mg tablet sr,abisave,Treatment and prevention of Chronic obstructive pulmonary disease (COPD),RESPIRATORY,181,412,Sun Pharma,200mg,injection,false
athocon cream,athocon,Treatment of Skin conditions with inflammation & itching,DERMA,97,168,Cipla,500mg,tablet,false
ac fix 50mg dry syrup,ac,Treatment of Bacterial infections,ANTI,188,426,Zydus,50mg,injection,false
amipheral 100mg tablet,amipheral,Schizophrenia,NEURO,129,258,Alkem,100mg,injection,true
axtl 125mg tablet,axtl,Treatment of Bacterial infections,ANTI,153,497,Lupin,125mg,syrup,true
acebrik plus 100mg/500mg tablet,acebrik,Pain relief,PAIN,176,453,Dr Reddy,100mg,syrup,false
acnelak ol scrub soap,acnelak,Skin infections,DERMA,91,358,Mankind,100mg,syrup,true
aelxim-az dry syrup,aelxim-az,Bacterial infections,ANTI,192,188,Zydus,250mg,injection,true
amikafine 500mg injection,amikafine,Bacterial infections,OPHTHAL,84,160,Dr Reddy,500mg,injection,true
asginase 10000iu injection,asginase,Blood cancer (Acute lymphocytic leukemia),ANTI,104,123,Zydus,100mg,tablet,false
aarther p 100 mg/500 mg tablet,aarther,Pain relief,PAIN,36,149,Dr Reddy,100 mg,capsule,false
aviglen forte tablet,aviglen,Treatment of Type 2 diabetes mellitus,ANTI,29,495,Abbott,650mg,injection,false
azirun 500mg tablet,azirun,Treatment of Bacterial infections,ANTI,45,246,Cipla,500mg,injection,false
antized 10mg tablet,antized,Treatment of Allergic conditions,RESPIRATORY,53,393,Sun Pharma,10mg,syrup,false
albicet am 5mg/60mg tablet,albicet,Cough,RESPIRATORY,123,205,Alkem,5mg,capsule,true
aceden 200mg tablet sr,aceden,Pain relief,PAIN,186,293,Mankind,200mg,tablet,false
acepal p tablet,acepal,Pain relief,PAIN,119,335,Zydus,100mg,capsule,false
axyclo plus 100mg/325mg tablet,axyclo,Pain relief,PAIN,99,94,Alkem,100mg,capsule,false
ambrocon 7.5mg oral drops,ambrocon,Treatment of Cough with mucus,RESPIRATORY,176,157,Cipla,5mg,injection,true
augnex 250mg/50mg injection,augnex,Treatment of Bacterial infections,ANTI,146,139,Dr Reddy,250mg,tablet,false
akmiret soft gelatin capsule,akmiret,Treatment of Acne,DERMA,128,271,Sun Pharma,500mg,syrup,false
amlocard-s 5 tablet,amlocard-s,Treatment of Hypertension (high blood pressure),CARDIAC,145,457,Sun Pharma,100mg,tablet,true
apzole 40mg tablet,apzole,Treatment of Heartburn,GASTRO,39,440,Lupin,40mg,injection,false
ascort 30mg tablet,ascort,Treatment of Inflammatory conditions,HORMONES,121,167,Mankind,30mg,capsule,false
apazine 100mg tablet,apazine,Pain relief,PAIN,24,401,Mankind,100mg,tablet,false
aldrofem 80mg/250mg tablet,aldrofem,Treatment of Abdominal pain,GASTRO,152,167,Torrent,80mg,capsule,false
acumox 500mg tablet,acumox,Treatment of Bacterial infections,ANTI,119,155,Abbott,500mg,capsule,true
azidro 500 tablet,azidro,Treatment of Bacterial infections,ANTI,192,253,Abbott,100mg,injection,false
avuset p 100mg/325mg tablet,avuset,Pain relief,PAIN,163,442,Cipla,100mg,capsule,false
alkaxor 1.4gm syrup,alkaxor,Treatment of Gout,UROLOGY,32,411,Alkem,500mg,syrup,false
acloris 200mg tablet sr,acloris,Pain relief,PAIN,106,324,Lupin,200mg,injection,true
ace plus oral suspension,ace,Treatment of Fever,PAIN,149,296,Dr Reddy,500mg,syrup,false
alevac 5 tablet,alevac,Treatment of Allergic conditions,RESPIRATORY,107,469,Abbott,650mg,capsule,true
aavik-sp tablet,aavik-sp,Pain relief,PAIN,30,499,Lupin,200mg,injection,true
apexvir 19 tablet,apexvir,Treatment of Coronavirus disease (COVID-19),ANTI,159,50,Zydus,650mg,injection,true
azecas lb 500mg tablet,azecas,Bacterial infections,ANTI,164,320,Mankind,500mg,capsule,false
acmas-mr tablet,acmas-mr,Treatment of Muscular pain,PAIN,74,59,Torrent,100mg,injection,false
austomentin dry syrup,austomentin,Treatment of Resistant Tuberculosis (TB),ANTI,57,457,Abbott,650mg,syrup,true
apserra plus tablet,apserra,Pain relief,PAIN,77,273,Mankind,100mg,syrup,true
antav d oral suspension,antav,Acidity,GASTRO,195,312,Zydus,250mg,tablet,false
atfour 20mg tablet,atfour,High cholesterol,CARDIAC,90,103,Cipla,20mg,tablet,false
azioth 500mg tablet,azioth,Treatment of Bacterial infections,ANTI,145,131,Dr Reddy,500mg,injection,false
aflocin-oz tablet,aflocin-oz,Treatment of Bacterial & parasitic infections,GASTRO,41,186,Alkem,100mg,injection,true
aiwo nac+ 800mg tablet,aiwo,Treatment of Diabetic kidney disease,ANTI,185,77,Dr Reddy,800mg,syrup,true
acemed 200 sr tablet,acemed,Pain relief,PAIN,105,308,Alkem,650mg,syrup,false
amlofit-at tablet,amlofit-at,Treatment of Hypertension (high blood pressure),CARDIAC,127,423,Lupin,650mg,capsule,false
aclina 600mg injection,aclina,Treatment of Bacterial infections,ANTI,198,80,Zydus,600mg,injection,false
aeroace-t4 tablet,aeroace-t4,Treatment of Pain due to muscle spasm,PAIN,78,364,Sun Pharma,200mg,tablet,true
acesic p oral suspension,acesic,Treatment of Fever,PAIN,124,370,Mankind,250mg,tablet,false
aclain-cv 500mg/125mg tablet,aclain-cv,Treatment of Bacterial infections,ANTI,77,138,Lupin,500mg,syrup,false
acelza-mr tablet,acelza-mr,Treatment of Muscular pain,PAIN,168,390,Sun Pharma,250mg,tablet,false
aardom 40mg tablet,aardom,Treatment of Heartburn,GASTRO,101,156,Zydus,40mg,tablet,false
acedan-p tablet,acedan-p,Pain relief,PAIN,20,370,Cipla,100mg,capsule,true
aceflec oral suspension,aceflec,Treatment of Fever,PAIN,153,277,Cipla,650mg,capsule,false
afcon 150mg tablet,afcon,Treatment of Fungal infections,ANTI,59,414,Abbott,150mg,capsule,false
axedura-cv tablet,axedura-cv,Treatment of Bacterial infections,ANTI,139,323,Sun Pharma,650mg,syrup,true
amoxyjet-lb tablet,amoxyjet-lb,Bacterial infections,ANTI,102,266,Cipla,100mg,injection,false
ampi at 5mg/50mg tablet,ampi,Treatment of Hypertension (high blood pressure),CARDIAC,70,149,Lupin,5mg,syrup,true
aquin 500mg tablet,aquin,Treatment of Bacterial infections,OPHTHAL,46,162,Abbott,500mg,injection,true
ambrogyl syrup,ambrogyl,Cough,RESPIRATORY,69,214,Zydus,500mg,tablet,true
atrabloc 25 injection,atrabloc,Skeletal muscle relaxation during surgery,PAIN,20,273,Dr Reddy,250mg,capsule,true
amiliv 100 tablet,amiliv,Schizophrenia,NEURO,103,417,Mankind,100mg,capsule,true
atorgift 40mg tablet,atorgift,High cholesterol,CARDIAC,180,316,Alkem,40mg,tablet,false
amoxystrong dry syrup,amoxystrong,Treatment of Peptic ulcer disease,ANTI,44,479,Lupin,200mg,injection,true
amoxiris cv 625 tablet,amoxiris,Bacterial infections,ANTI,127,409,Zydus,100mg,syrup,true
acofen sp 100mg/325mg/15mg tablet,acofen,Pain relief,PAIN,62,464,Torrent,100mg,tablet,true
akmol 650 tablet,akmol,Pain relief,PAIN,172,132,Lupin,250mg,capsule,false
actspas dm 80mg/250mg tablet,actspas,Treatment of Abdominal pain,GASTRO,139,365,Abbott,80mg,injection,true
ampurin 500mg injection,ampurin,Bacterial infections,ANTI,143,195,Dr Reddy,500mg,capsule,false
azoxyn 250mg tablet,azoxyn,Treatment of Bacterial infections,ANTI,51,169,Lupin,250mg,syrup,true
atocef 50mg tablet,atocef,Treatment of Bacterial infections,ANTI,77,395,Torrent,50mg,injection,true
atmox 500mg capsule,atmox,Treatment of Bacterial infections,ANTI,86,279,Cipla,500mg,syrup,false
albenum tablet,albenum,Treatment of Parasitic infections,ANTI,27,433,Abbott,250mg,capsule,false
augclav 500 mg/100 mg injection,augclav,Treatment of Bacterial infections,ANTI,134,126,Lupin,500 mg,tablet,false
ampilox c paed 125 mg/125 mg injection,ampilox,Treatment of Bacterial infections,ANTI,82,323,Cipla,125 mg,capsule,true
atorkem 20mg tablet,atorkem,High cholesterol,CARDIAC,116,103,Torrent,20mg,tablet,false
axidol 50mg tablet dt,axidol,Moderate to severe pain,PAIN,152,84,Mankind,50mg,syrup,false
agretax 500mg tablet,agretax,Treatment of Bleeding,BLOOD,142,472,Torrent,500mg,capsule,false
atipraz-d 10mg/40mg tablet,atipraz-d,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,128,175,Abbott,10mg,injection,true
arden 1000 tablet,arden,Pain relief,PAIN,102,487,Alkem,100mg,capsule,false
actizo 40mg/240mg tablet,actizo,Treatment of Malaria,ANTI,72,355,Abbott,40mg,injection,false
azeral 250 tablet,azeral,Treatment of Bacterial infections,ANTI,166,175,Mankind,500mg,capsule,false
alpradon 0.5mg tablet,alpradon,Treatment of Anxiety,NEURO,94,112,Dr Reddy,5mg,injection,false
azopil 100mg suspension,azopil,Treatment of Bacterial infections,ANTI,173,424,Sun Pharma,100mg,injection,false
acetilo pc 100mg/500mg tablet,acetilo,Pain relief,PAIN,75,119,Torrent,100mg,syrup,true
abingem 200mg injection,abingem,Non-small cell lung cancer,ANTI,75,76,Sun Pharma,200mg,syrup,false
acefox p 100mg/500mg tablet,acefox,Pain relief,PAIN,171,472,Torrent,100mg,tablet,true
azistar 250mg tablet,azistar,Treatment of Bacterial infections,ANTI,160,196,Sun Pharma,250mg,injection,false
adival 500mg tablet er,adival,Treatment of Epilepsy/Seizures,NEURO,83,335,Cipla,500mg,syrup,true
aripamat 5mg tablet,aripamat,Schizophrenia,NEURO,135,304,Sun Pharma,5mg,syrup,true
apazine-sr tablet,apazine-sr,Pain relief,PAIN,107,200,Torrent,250mg,injection,true
aramox cv 500mg/125mg tablet,aramox,Treatment of Bacterial infections,ANTI,118,233,Lupin,500mg,capsule,false
ancel 500mg injection,ancel,Bacterial infections,OPHTHAL,95,238,Mankind,500mg,syrup,true
amdase d 50mg/10mg tablet,amdase,Pain relief,PAIN,191,167,Dr Reddy,50mg,syrup,false
amcid-os oral suspension,amcid-os,Treatment of Acidity,GASTRO,35,307,Lupin,500mg,tablet,true
aldriflu suspension,aldriflu,Treatment of Common cold,RESPIRATORY,134,487,Dr Reddy,250mg,syrup,true
afm 150mg injection,afm,Malaria,ANTI,111,310,Lupin,150mg,tablet,false
arofil 0.2% mouth wash,arofil,Treatment of Mouth infection,DERMA,191,467,Dr Reddy,250mg,syrup,false
alemox cv dry syrup,alemox,Treatment of Resistance Tuberculosis (TB),ANTI,118,284,Sun Pharma,650mg,injection,true
acezon 325mg/250mg tablet,acezon,Treatment of Pain due to muscle spasm,PAIN,108,58,Alkem,325mg,syrup,false
acelosky 100mg/325mg tablet,acelosky,Pain relief,PAIN,57,110,Dr Reddy,100mg,tablet,true
app cv lb 500mg/125mg tablet,app,Bacterial infections,ANTI,27,161,Lupin,500mg,capsule,true
arthodia gm 50mg/750mg/250mg tablet,arthodia,Osteoarthritis,PAIN,141,315,Zydus,50mg,injection,false
anidox cv 200mg/125mg tablet,anidox,Treatment of Respiratory tract infection,ANTI,143,366,Sun Pharma,200mg,injection,true
aldrex plus syrup,aldrex,Treatment of Dry cough,RESPIRATORY,146,192,Sun Pharma,100mg,capsule,true
azovis 250 tablet,azovis,Treatment of Bacterial infections,ANTI,116,279,Torrent,650mg,capsule,false
ami tel 50mg injection,ami,Bacterial infections,OPHTHAL,158,65,Torrent,50mg,tablet,false
ariwa syrup,ariwa,Cough,RESPIRATORY,168,395,Torrent,250mg,syrup,false
aclonec gt 100mg/4mg tablet,aclonec,Treatment of Pain due to muscle spasm,PAIN,109,140,Cipla,100mg,injection,false
avoxime o 200mg/200mg tablet,avoxime,Treatment of Bacterial infections,ANTI,109,138,Alkem,200mg,syrup,false
acezip mr 100mg/325mg/250mg tablet,acezip,Treatment of Muscular pain,PAIN,108,176,Cipla,100mg,capsule,false
alfugud-d tablet,alfugud-d,Treatment of Benign prostatic hyperplasia,UROLOGY,156,187,Lupin,250mg,tablet,false
ariof oz 200mg/500mg tablet,ariof,Treatment of Bacterial & parasitic infections,GASTRO,188,241,Abbott,200mg,injection,true
azidac 100mg/5ml oral suspension,azidac,Treatment of Bacterial infections,ANTI,120,492,Alkem,100mg,capsule,true
azipl 500mg tablet,azipl,Treatment of Bacterial infections,ANTI,21,466,Dr Reddy,500mg,tablet,false
aptflam 200mg tablet sr,aptflam,Pain relief,PAIN,54,337,Torrent,200mg,syrup,true
azithroforce-xl liquid 200,azithroforce-xl,Treatment of Bacterial infections,ANTI,103,238,Alkem,650mg,capsule,false
alietop 40mg tablet,alietop,Treatment of Heartburn,GASTRO,125,165,Zydus,40mg,tablet,false
axonit s 1000mg/500mg injection,axonit,Bacterial infections,ANTI,93,112,Abbott,1000mg,syrup,false
amtro cl dry syrup,amtro,Treatment of Resistance Tuberculosis (TB),ANTI,198,468,Abbott,500mg,injection,false
alkadrix syrup sugar free,alkadrix,Treatment of Gout,UROLOGY,26,330,Sun Pharma,250mg,injection,true
adzovit 12 combipack injection,adzovit,Nutritional deficiencies,VITAMINS,200,146,Sun Pharma,500mg,capsule,false
aimfoheal dp tablet,aimfoheal,Pain relief,PAIN,103,366,Cipla,100mg,injection,true
aceclosafe sp 100mg/325mg/15mg tablet,aceclosafe,Pain relief,PAIN,128,336,Cipla,100mg,injection,false
acefex-sp 100mg/325mg/15mg tablet,acefex-sp,Pain relief,PAIN,89,374,Cipla,100mg,tablet,false
acepa mr tablet,acepa,Treatment of Muscular pain,PAIN,154,432,Sun Pharma,650mg,injection,true
anvocold oral suspension,anvocold,Treatment of Common cold,RESPIRATORY,93,380,Abbott,650mg,tablet,false
amilept odt 200mg tablet,amilept,Schizophrenia,NEURO,84,211,Sun Pharma,200mg,injection,false
azifine plus 250mg tablet,azifine,Treatment of Bacterial infections,ANTI,63,275,Alkem,250mg,capsule,false
azerva e tablet,azerva,High cholesterol,CARDIAC,29,176,Dr Reddy,500mg,injection,true
aprotic syrup,aprotic,Appetite stimulant,VITAMINS,157,302,Cipla,200mg,tablet,true
acmox 125mg tablet,acmox,Treatment of Peptic ulcer disease,ANTI,145,171,Abbott,125mg,injection,false
acera it 20 mg/150 mg tablet,acera,Gastroesophageal reflux disease (Acid reflux),GASTRO,117,121,Dr Reddy,20 mg,injection,true
asomex-lt 50mg/5mg tablet,asomex-lt,Hypertension (high blood pressure),CARDIAC,29,80,Alkem,50mg,tablet,false
axcve 625 tablet,axcve,Treatment of Bacterial infections,ANTI,45,406,Zydus,650mg,capsule,false
acto pred 16mg tablet,acto,Treatment of Rheumatic disorder,HORMONES,45,204,Sun Pharma,16mg,tablet,false
arh l dry syrup,arh,Treatment of Malaria,ANTI,20,338,Torrent,500mg,injection,true
azar 200mg/5ml suspension,azar,Treatment of Bacterial infections,ANTI,131,319,Zydus,200mg,tablet,false
atorica crc 80mg tablet,atorica,High cholesterol,CARDIAC,45,216,Dr Reddy,80mg,injection,false
affovog-m3 tablet sr,affovog-m3,Treatment of Type 2 diabetes mellitus,ANTI,125,429,Zydus,500mg,tablet,false
afserta cream,afserta,Treatment of Fungal skin infections,DERMA,39,106,Lupin,200mg,capsule,true
allerkit tablet,allerkit,Common cold,RESPIRATORY,28,245,Torrent,650mg,tablet,true
aksiprol tablet,aksiprol,Osteoarthritis,PAIN,108,50,Zydus,650mg,tablet,true
affycet 10mg tablet,affycet,Treatment of Allergic conditions,RESPIRATORY,152,300,Mankind,10mg,tablet,false
ambcin 200mg tablet,ambcin,Treatment of Bacterial infections,ANTI,152,193,Lupin,200mg,capsule,false
acin 200mg suspension,acin,Treatment of Bacterial infections,ANTI,170,427,Mankind,200mg,injection,false
allbact xp 1.5gm injection,allbact,Severe bacterial infections,ANTI,149,210,Alkem,200mg,syrup,true
acropar sp tablet,acropar,Pain relief,PAIN,164,487,Alkem,650mg,injection,false
alstar 1mg tablet,alstar,Breast cancer,ANTI,171,397,Zydus,1mg,injection,true
albolin 50mg injection,albolin,Treatment of Post menopausal osteoporosis,HORMONES,82,491,Lupin,50mg,syrup,true
apfide 100mg/325mg tablet,apfide,Pain relief,PAIN,149,191,Alkem,100mg,tablet,false
adnim p 100mg/500mg tablet,adnim,Pain relief,PAIN,182,105,Alkem,100mg,capsule,false
alvicet-m 5mg/60mg tablet,alvicet-m,Cough,RESPIRATORY,67,483,Zydus,5mg,syrup,true
atorix 90mg tablet,atorix,Pain relief,PAIN,75,190,Lupin,90mg,injection,false
amroz 50mg dry syrup,amroz,Treatment of Bacterial infections,ANTI,133,499,Alkem,50mg,capsule,false
azipep 4000mg/500mg injection,azipep,Bacterial infections,ANTI,88,367,Alkem,4000mg,syrup,false
acifact 100mg tablet,acifact,Pain relief,PAIN,25,101,Cipla,100mg,capsule,false
aclomac sp 100mg/325mg/10mg tablet,aclomac,Pain relief,PAIN,146,193,Cipla,100mg,syrup,true
alvergy m 5mg/10mg tablet,alvergy,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,45,359,Lupin,5mg,syrup,true
artifer 60mg injection,artifer,Malaria,ANTI,187,359,Alkem,60mg,capsule,false
azy 1000mg injection,azy,Severe bacterial infections,ANTI,166,135,Zydus,1000mg,capsule,true
achnil p tablet,achnil,Pain relief,PAIN,186,380,Mankind,200mg,capsule,false
apcil 250mg/125mg tablet,apcil,Treatment of Bacterial infections,ANTI,154,134,Alkem,250mg,tablet,false
atcurium 25mg injection,atcurium,Skeletal muscle relaxation during surgery,PAIN,135,267,Torrent,25mg,capsule,false
acetak plus 100mg/500mg tablet,acetak,Pain relief,PAIN,108,431,Cipla,100mg,syrup,true
alkaster syrup,alkaster,Treatment of Gout,UROLOGY,168,181,Lupin,650mg,syrup,true
anum 100mg injection,anum,Severe bacterial infections,ANTI,102,367,Mankind,100mg,tablet,true
addshe-kit,addshe-kit,Syndromic treatment of vaginal discharge,GYNAECOLOGICAL,150,461,Torrent,650mg,tablet,true
apikast l 5mg/10mg tablet,apikast,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,159,277,Abbott,5mg,syrup,true
arident 10mg tablet,arident,Schizophrenia,NEURO,141,319,Cipla,10mg,capsule,false
