name,genericName,description,category,price,stockQuantity,manufacturer,dosage,form,prescriptionRequired
elzin tr syrup,elzin,Cough,RESPIRATORY,155,181,Sun Pharma,250mg,injection,true
eczrid forte ointment,eczrid,Prevention of organ rejection in transplant patients,ANTI,156,54,Torrent,100mg,tablet,true
emfozen lp eye drop,emfozen,Treatment of Eye infection with inflammation,OPHTHAL,183,276,Abbott,650mg,tablet,false
escita 10mg tablet,escita,Treatment of Depression,NEURO,118,235,Alkem,10mg,injection,false
etoshift 90mg tablet,etoshift,Pain relief,PAIN,198,493,Torrent,90mg,tablet,true
evocam br 90mg/48mg/100mg tablet,evocam,Pain relief,PAIN,28,377,Zydus,90mg,capsule,false
esomac 10mg granules,esomac,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,72,293,Abbott,10mg,tablet,false
esoz 40mg injection,esoz,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,140,209,Lupin,40mg,tablet,true
elate m tablet,elate,Neuropathic pain,NEURO,119,428,Zydus,200mg,syrup,true
emix 200mg tablet,emix,Treatment of Bacterial infections,ANTI,185,75,Alkem,200mg,injection,false
etocoxiwal 90mg tablet,etocoxiwal,Pain relief,PAIN,75,253,Mankind,90mg,tablet,true
eldoper suspension,eldoper,Diarrhea,GASTRO,176,93,Lupin,100mg,tablet,false
emsyl 500mg tablet,emsyl,Bleeding,BLOOD,200,164,Alkem,500mg,tablet,true
etirex plus 0.25mg/20mg tablet,etirex,Treatment of Anxiety disorder,NEURO,28,489,Mankind,25mg,injection,false
edarabid 1.5mg injection,edarabid,Amyotrophic lateral sclerosis (ALS),NEURO,94,471,Cipla,5mg,syrup,false
estina eye drop,estina,Allergic eye disease,OPHTHAL,184,436,Alkem,500mg,tablet,false
e sylate 125mg injection,e,Treatment of Bleeding,BLOOD,73,276,Sun Pharma,125mg,capsule,false
etormed-mr 4 tablet,etormed-mr,Treatment of Pain due to muscle spasm,PAIN,131,470,Abbott,100mg,tablet,true
etolife 400mg tablet,etolife,Pain relief,PAIN,21,79,Mankind,400mg,injection,true
ertafic 1gm injection,ertafic,Severe bacterial infections,ANTI,117,135,Sun Pharma,650mg,syrup,true
eromax 250mg tablet,eromax,Treatment of Bacterial infections,ANTI,109,119,Abbott,250mg,tablet,true
evot m 5mg/10mg tablet,evot,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,37,397,Mankind,5mg,tablet,false
eton 100mg tablet,eton,Treatment and prevention of Epilepsy/Seizures,NEURO,152,236,Alkem,100mg,injection,false
eskof d syrup,eskof,Treatment of Dry cough,RESPIRATORY,138,347,Alkem,200mg,injection,false
encelax syrup,encelax,Constipation,GASTRO,51,226,Lupin,100mg,capsule,false
espra xn tablet,espra,Pain relief,PAIN,71,462,Lupin,100mg,syrup,true
emcort 0.1% cream,emcort,Treatment of Skin conditions with inflammation & itching,DERMA,123,261,Zydus,100mg,syrup,false
esram 5mg tablet,esram,Treatment of Depression,NEURO,124,113,Sun Pharma,5mg,injection,true
epitra 250 tablet,epitra,Treatment of Epilepsy/Seizures,NEURO,93,56,Alkem,200mg,tablet,true
effidox 100mg capsule,effidox,Treatment of Bacterial infections,ANTI,156,52,Lupin,100mg,syrup,false
etofit tablet er,etofit,Pain relief,PAIN,96,210,Abbott,200mg,syrup,true
eldoben 400mg tablet,eldoben,Treatment of Parasitic infections,ANTI,87,334,Lupin,400mg,syrup,true
exodep 75mg tablet,exodep,Treatment of Anxiety disorder,NEURO,103,446,Alkem,75mg,syrup,true
esdom-dsr capsule,esdom-dsr,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,178,220,Mankind,100mg,syrup,true
epopod 200mg tablet,epopod,Treatment of Bacterial infections,ANTI,44,157,Abbott,200mg,capsule,false
etotroy 60mg tablet,etotroy,Pain relief,PAIN,100,214,Alkem,60mg,injection,false
espas-m tablet,espas-m,Treatment of Menstrual pain,PAIN,28,332,Torrent,100mg,tablet,false
equlok c 0.25 mg/5 mg tablet,equlok,Treatment of Anxiety disorder,NEURO,102,303,Abbott,25 mg,capsule,true
eliptin m tablet sr,eliptin,Treatment of Type 2 diabetes mellitus,ANTI,170,319,Sun Pharma,250mg,capsule,true
esizol plus 0.5mg/10mg tablet,esizol,Treatment of Anxiety disorder,NEURO,148,469,Mankind,5mg,syrup,true
erytrust 4000iu injection,erytrust,Treatment of Anemia due to chronic kidney disease,BLOOD,95,74,Cipla,650mg,capsule,true
etitop 50mg tablet,etitop,Epilepsy/Seizures,NEURO,163,455,Alkem,50mg,capsule,true
etostar 90mg tablet,etostar,Pain relief,PAIN,111,426,Lupin,90mg,tablet,false
excort buccal 0.1% paste,excort,Treatment of Mouth ulcers,DERMA,103,412,Sun Pharma,100mg,capsule,false
emprogest 200mg tablet sr,emprogest,Hormone replacement therapy,GYNAECOLOGICAL,106,109,Alkem,200mg,syrup,false
evopex m tablet,evopex,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,48,370,Torrent,250mg,syrup,false
esmeron 50mg injection,esmeron,Skeletal muscle relaxation during surgery,PAIN,61,246,Zydus,50mg,syrup,true
escimax cz 0.5mg/10mg tablet,escimax,Treatment of Anxiety disorder,NEURO,60,181,Abbott,5mg,syrup,true
etosak mr 60mg/4mg tablet,etosak,Treatment of Pain due to muscle spasm,PAIN,112,330,Zydus,60mg,syrup,true
esorom dsr capsule,esorom,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,120,285,Alkem,650mg,capsule,true
escnx plus 0.5mg/10mg tablet,escnx,Treatment of Anxiety disorder,NEURO,63,294,Lupin,5mg,syrup,false
exhep 20 injection,exhep,Treatment and prevention of Blood clots,BLOOD,50,196,Mankind,250mg,syrup,false
etolol-p tablet,etolol-p,Pain relief,PAIN,80,304,Mankind,500mg,syrup,true
exito-plus tablet,exito-plus,Treatment of Anxiety disorder,NEURO,168,285,Abbott,100mg,tablet,true
esoglaz-d capsule sr,esoglaz-d,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,95,161,Sun Pharma,250mg,injection,false
essom d 30mg/40mg capsule sr,essom,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,185,319,Lupin,30mg,capsule,false
eszole tablet,eszole,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,94,229,Lupin,250mg,capsule,false
ethored 500mg tablet,ethored,Bleeding,BLOOD,100,246,Torrent,500mg,injection,true
etohit mr 60mg/4mg tablet,etohit,Treatment of Pain due to muscle spasm,PAIN,53,378,Zydus,60mg,injection,true
exit 500mg tablet,exit,Treatment of Bacterial infections,ANTI,190,162,Mankind,500mg,tablet,true
emoxylin 500 capsule,emoxylin,Treatment of Bacterial infections,ANTI,68,257,Dr Reddy,100mg,syrup,false
exelon 1.5mg capsule,exelon,Treatment of Dementia Associated with Parkinson's disease,NEURO,69,462,Abbott,5mg,injection,false
equidol mr tablet,equidol,Treatment of Pain due to muscle spasm,PAIN,134,344,Torrent,650mg,injection,false
ertamac 1gm injection,ertamac,Severe bacterial infections,ANTI,180,191,Zydus,200mg,injection,true
emzosin tablet pr,emzosin,Treatment of Benign prostatic hyperplasia,UROLOGY,92,410,Zydus,500mg,tablet,true
elice 5% lotion,elice,Scabies,DERMA,131,107,Dr Reddy,500mg,syrup,false
e tel 40mg tablet,e,Treatment of Hypertension (high blood pressure),CARDIAC,188,303,Abbott,40mg,syrup,true
ecopred 8 tablet,ecopred,Treatment of Rheumatic disorder,HORMONES,183,451,Dr Reddy,100mg,capsule,true
etoray-mr tablet,etoray-mr,Treatment of Pain due to muscle spasm,PAIN,34,170,Dr Reddy,100mg,capsule,false
extel 40 tablet,extel,Treatment of Hypertension (high blood pressure),CARDIAC,84,290,Dr Reddy,200mg,syrup,false
eylub peg eye drop,eylub,Treatment of Dry eyes,OPHTHAL,103,334,Lupin,500mg,tablet,true
etoriv mr 60mg/4mg tablet,etoriv,Treatment of Pain due to muscle spasm,PAIN,181,450,Zydus,60mg,tablet,false
ezecure 250mg tablet,ezecure,Treatment of Bacterial infections,ANTI,114,332,Abbott,250mg,tablet,true
erix-it capsule sr,erix-it,Gastroesophageal reflux disease (Acid reflux),GASTRO,153,260,Mankind,500mg,tablet,true
endofree tablet,endofree,Endometriosis,GYNAECOLOGICAL,166,166,Dr Reddy,200mg,syrup,true
etospaz mr 60mg/4mg tablet,etospaz,Treatment of Pain due to muscle spasm,PAIN,90,402,Torrent,60mg,injection,true
escorvit forte  tablet,escorvit,Treatment of Neuropathic pain,NEURO,107,115,Lupin,250mg,tablet,true
eloz dsr capsule,eloz,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,127,416,Abbott,650mg,syrup,true
emprogest-sr 200 capsule,emprogest-sr,Hormone replacement therapy,GYNAECOLOGICAL,89,276,Cipla,500mg,tablet,true
eticalm 0.5mg tablet,eticalm,Treatment of Short term anxiety,NEURO,113,496,Sun Pharma,5mg,capsule,false
eeb l 75mg/40mg capsule,eeb,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,108,490,Abbott,75mg,capsule,true
esci 10mg tablet,esci,Treatment of Depression,NEURO,131,452,Lupin,10mg,syrup,false
enzomoov tablet,enzomoov,Pain relief,PAIN,192,328,Lupin,100mg,syrup,true
everser-d tablet,everser-d,Pain relief,PAIN,44,437,Lupin,250mg,injection,false
evermil 10 tablet,evermil,Prevention of organ rejection in transplant patients,ANTI,195,398,Alkem,500mg,injection,true
etodenz 600mg tablet er,etodenz,Pain relief,PAIN,183,195,Torrent,600mg,injection,false
esorol-ls capsule sr,esorol-ls,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,51,285,Mankind,500mg,tablet,true
ebatine 20 tablet,ebatine,Allergic conditions,RESPIRATORY,122,153,Torrent,250mg,syrup,false
epilex 300mg tablet,epilex,Epilepsy/Seizures,NEURO,133,123,Alkem,300mg,injection,false
evoxil-hp kit,evoxil-hp,Treatment of Peptic ulcer disease,GASTRO,150,161,Abbott,250mg,capsule,true
etoxter-t tablet,etoxter-t,Treatment of Pain due to muscle spasm,PAIN,106,226,Dr Reddy,100mg,injection,false
etoversa-mr tablet,etoversa-mr,Treatment of Pain due to muscle spasm,PAIN,80,196,Lupin,650mg,syrup,false
eclogesic-p tablet,eclogesic-p,Pain relief,PAIN,174,54,Torrent,500mg,tablet,true
emitiva 2mg injection,emitiva,Treatment of Nausea,GASTRO,143,53,Lupin,2mg,injection,false
elcet 5mg tablet,elcet,Treatment of Allergic conditions,RESPIRATORY,187,487,Cipla,5mg,capsule,false
esredep plus tablet,esredep,Treatment of Anxiety disorder,NEURO,187,430,Torrent,650mg,syrup,true
epalridase 50mg tablet,epalridase,Diabetic nerve pain,ANTI,139,395,Dr Reddy,50mg,syrup,true
eupen 1000mg injection,eupen,Severe bacterial infections,ANTI,137,395,Mankind,1000mg,injection,true
epitril 0.25mg tablet,epitril,Treatment of Anxiety disorder,NEURO,99,211,Abbott,25mg,syrup,true
etorva-tc tablet,etorva-tc,Treatment of Pain due to muscle spasm,PAIN,172,399,Alkem,200mg,tablet,false
epiford 500 cr tablet,epiford,Epilepsy,NEURO,138,112,Mankind,650mg,capsule,false
eglucent kwikpen,eglucent,Diabetes,ANTI,73,313,Sun Pharma,500mg,injection,false
etham 500mg tablet,etham,Bleeding,BLOOD,47,318,Dr Reddy,500mg,capsule,false
ecother xl tablet,ecother,Treatment of Malaria,ANTI,193,437,Dr Reddy,100mg,injection,false
esowin-l capsule sr,esowin-l,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,23,468,Zydus,500mg,tablet,true
ethicox p 60mg/325mg tablet,ethicox,Pain relief,PAIN,56,399,Mankind,60mg,injection,true
equinil 10mg tablet,equinil,Severe anxiety,NEURO,51,436,Alkem,10mg,injection,true
esogas d 30mg/40mg capsule,esogas,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,56,294,Alkem,30mg,capsule,false
etodose th 60mg/4mg tablet,etodose,Treatment of Pain due to muscle spasm,PAIN,187,91,Sun Pharma,60mg,tablet,false
elosone nasal spray,elosone,Treatment of Skin conditions with inflammation & itching,DERMA,156,247,Dr Reddy,100mg,injection,false
etrosa mr 60mg/4mg tablet,etrosa,Treatment of Pain due to muscle spasm,PAIN,196,326,Sun Pharma,60mg,capsule,true
escer forte  tablet,escer,Treatment of Depression,NEURO,97,163,Lupin,250mg,tablet,false
erox 500mg capsule,erox,Treatment of Bacterial infections,ANTI,103,187,Cipla,500mg,capsule,true
etoflam activ 120mg tablet,etoflam,Pain relief,PAIN,32,197,Dr Reddy,120mg,syrup,true
etotek 90mg tablet,etotek,Pain relief,PAIN,102,387,Cipla,90mg,syrup,true
etorav-plus tablet,etorav-plus,Treatment of Pain due to muscle spasm,PAIN,119,245,Abbott,500mg,injection,true
ecexa 10mg tablet,ecexa,Treatment of Depression,NEURO,177,166,Lupin,10mg,injection,false
esopan dsr capsule,esopan,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,197,72,Abbott,650mg,tablet,true
ejalong 30 mg tablet,ejalong,Treatment of Premature ejaculation,UROLOGY,28,150,Abbott,30 mg,tablet,false
elwin 10mg syrup,elwin,Treatment of Anxiety,RESPIRATORY,192,137,Cipla,10mg,injection,true
elipran 40 tablet,elipran,Acute migraine headache,NEURO,190,183,Lupin,500mg,capsule,false
etom 90mg tablet,etom,Pain relief,PAIN,36,88,Sun Pharma,90mg,injection,false
etox 120mg tablet,etox,Pain relief,PAIN,197,448,Zydus,120mg,syrup,true
epsnorm tablet,epsnorm,Treatment of Parkinson's disease,NEURO,197,451,Abbott,200mg,injection,false
enstamont f tablet,enstamont,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,70,136,Alkem,200mg,injection,true
enoxion 40mg injection,enoxion,Treatment and prevention of Blood clots,BLOOD,23,276,Mankind,40mg,capsule,true
enteca 0.5 mg tablet,enteca,Chronic hepatitis B virus (HBV) infection,ANTI,43,159,Torrent,5 mg,injection,false
expirtin 100mg capsule,expirtin,Pain relief,PAIN,40,277,Lupin,100mg,tablet,true
etroxib-th 60mg/4mg tablet,etroxib-th,Treatment of Pain due to muscle spasm,PAIN,199,277,Alkem,60mg,tablet,true
etolife 600mg tablet er,etolife,Pain relief,PAIN,99,139,Lupin,600mg,capsule,true
epivate cream,epivate,Treatment of Allergic skin conditions,DERMA,175,115,Torrent,500mg,injection,false
eldofen 100mg tablet sr,eldofen,Pain relief,PAIN,175,309,Dr Reddy,100mg,syrup,false
exofen 180mg tablet,exofen,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,170,206,Torrent,180mg,injection,true
etotek mr 60mg/4mg tablet,etotek,Treatment of Pain due to muscle spasm,PAIN,164,219,Zydus,60mg,syrup,false
ezop-d capsule pr,ezop-d,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,52,100,Mankind,650mg,syrup,false
etisafe 0.25mg tablet,etisafe,Treatment of Short term anxiety,NEURO,164,52,Alkem,25mg,capsule,false
esomex-dsr capsule,esomex-dsr,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,120,367,Cipla,200mg,injection,true
ezee pain plus tablet,ezee,Pain relief,PAIN,77,162,Torrent,250mg,syrup,false
eslo 10mg tablet,eslo,Treatment of Hypertension (high blood pressure),CARDIAC,183,111,Torrent,10mg,capsule,true
equiflex 100mg/4mg tablet,equiflex,Treatment of Pain due to muscle spasm,PAIN,38,308,Zydus,100mg,syrup,true
es care 40mg tablet,es,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,177,272,Zydus,40mg,capsule,true
esomerite 40mg tablet,esomerite,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,162,90,Torrent,40mg,syrup,false
etomax 90 tablet,etomax,Pain relief,PAIN,111,64,Lupin,650mg,tablet,false
encentin at 100mg/10mg tablet,encentin,Neuropathic pain,NEURO,179,364,Torrent,100mg,syrup,true
etric 90mg tablet,etric,Pain relief,PAIN,128,437,Sun Pharma,90mg,injection,false
euthyroid 25 tablet,euthyroid,Treatment of Hypothyroidism,HORMONES,91,331,Torrent,250mg,injection,false
etorvel 60 tablet,etorvel,Pain relief,PAIN,115,346,Mankind,200mg,tablet,false
esobest d 30mg/40mg tablet sr,esobest,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,34,225,Zydus,30mg,syrup,true
esoper l capsule,esoper,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,170,295,Cipla,650mg,syrup,false
esomer 40mg tablet,esomer,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,194,287,Torrent,40mg,capsule,true
etory 90mg tablet,etory,Pain relief,PAIN,142,310,Zydus,90mg,syrup,false
etolyte 120mg tablet,etolyte,Pain relief,PAIN,80,260,Lupin,120mg,injection,false
easifresh eye drop,easifresh,Dry eyes,OPHTHAL,150,164,Torrent,250mg,tablet,false
equidol p tablet,equidol,Pain relief,PAIN,81,297,Abbott,250mg,syrup,true
etipax plus 0.5 mg/5 mg tablet,etipax,Depression,NEURO,141,252,Sun Pharma,5 mg,tablet,true
escirite plus tablet,escirite,Treatment of Anxiety disorder,NEURO,116,490,Abbott,100mg,injection,true
edylon 4mg tablet,edylon,Treatment of Rheumatic disorder,HORMONES,156,460,Mankind,4mg,syrup,true
e-tolagin 4 tablet,e-tolagin,Treatment of Pain due to muscle spasm,PAIN,117,423,Dr Reddy,250mg,injection,true
elivas 10mg tablet,elivas,High cholesterol,CARDIAC,32,219,Torrent,10mg,tablet,false
esmopil 40mg tablet,esmopil,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,188,395,Cipla,40mg,tablet,true
etiwell 0.5mg tablet,etiwell,Treatment of Short term anxiety,NEURO,189,133,Torrent,5mg,syrup,false
etozit t 60mg/4mg tablet,etozit,Treatment of Pain due to muscle spasm,PAIN,68,388,Alkem,60mg,syrup,false
enzotic tablet,enzotic,Pain relief,PAIN,82,441,Dr Reddy,500mg,capsule,true
exofen 120mg tablet,exofen,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,48,328,Abbott,120mg,capsule,false
elpram c 10mg/0.5mg tablet,elpram,Treatment of Anxiety disorder,NEURO,98,131,Sun Pharma,10mg,capsule,true
ericet m 5mg/10mg tablet,ericet,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,161,385,Dr Reddy,5mg,tablet,true
etosym 90mg tablet,etosym,Pain relief,PAIN,155,289,Cipla,90mg,tablet,false
etizoram plus 0.5 mg/10 mg tablet,etizoram,Depression,NEURO,131,399,Lupin,5 mg,injection,false
enzelo 150mg tablet,enzelo,Pancreatic enzyme deficiency,GASTRO,75,478,Mankind,150mg,syrup,false
eszine 10mg tablet,eszine,Treatment of Allergic conditions,RESPIRATORY,35,279,Dr Reddy,10mg,injection,true
etisure 0.5mg tablet,etisure,Treatment of Short term anxiety,NEURO,63,64,Alkem,5mg,syrup,false
emestop 5mg tablet md,emestop,Treatment of Vertigo,GASTRO,68,273,Alkem,5mg,tablet,false
evernac-p tablet,evernac-p,Pain relief,PAIN,129,185,Zydus,200mg,tablet,true
epry 50mg tablet,epry,Muscle relaxation,PAIN,136,175,Mankind,50mg,syrup,true
esopraz d 10mg/40mg tablet,esopraz,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,108,301,Torrent,10mg,syrup,true
enterobact 400 mg/600 mg tablet,enterobact,Treatment of Diarrhea,GASTRO,115,493,Cipla,400 mg,tablet,false
egeptin 16mg tablet,egeptin,Treatment of Meniere's disease,NEURO,109,450,Zydus,16mg,syrup,false
etoxy 90 tablet,etoxy,Pain relief,PAIN,52,121,Lupin,100mg,injection,true
egflam sp 100mg/325mg/15mg tablet,egflam,Pain relief,PAIN,195,458,Dr Reddy,100mg,injection,true
escnx ls 0.25mg/5mg tablet,escnx,Treatment of Anxiety disorder,NEURO,28,441,Sun Pharma,25mg,capsule,false
etovon 90mg tablet,etovon,Pain relief,PAIN,127,175,Alkem,90mg,tablet,true
etodor-mr tablet,etodor-mr,Pain due to muscle spasm,PAIN,167,242,Mankind,200mg,injection,false
erostin dc 10 mg/10 mg tablet,erostin,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,65,340,Zydus,10 mg,syrup,false
endoxan asta 500mg injection,endoxan,Cancer,ANTI,185,444,Alkem,500mg,syrup,true
ep-tab tablet,ep-tab,Muscle relaxation,PAIN,87,163,Dr Reddy,250mg,tablet,true
ebact ear drop,ebact,Treatment of Ear infection,OTOLOGICALS,128,50,Abbott,500mg,capsule,true
enzyplex d tablet,enzyplex,Pain relief,PAIN,142,323,Lupin,650mg,injection,false
epizam 5mg tablet,epizam,Treatment of Epilepsy/Seizures,NEURO,120,75,Cipla,5mg,syrup,false
evagest 200mg capsule,evagest,Hormone replacement therapy,GYNAECOLOGICAL,70,362,Zydus,200mg,syrup,false
escident plus 0.5mg/10mg tablet,escident,Treatment of Anxiety disorder,NEURO,48,99,Abbott,5mg,syrup,false
eupen 500mg injection,eupen,Severe bacterial infections,ANTI,193,245,Dr Reddy,500mg,capsule,false
etoria 90mg tablet,etoria,Pain relief,PAIN,58,451,Cipla,90mg,capsule,true
ecopril 75mg tablet,ecopril,Prevention of heart attack and stroke,BLOOD,51,176,Alkem,75mg,injection,false
ezvio 10mg tablet,ezvio,Treatment of Depression,NEURO,134,163,Cipla,10mg,syrup,false
etoscot-th tablet,etoscot-th,Treatment of Pain due to muscle spasm,PAIN,161,149,Sun Pharma,250mg,syrup,false
envas am 5 mg/5 mg tablet,envas,Hypertension (high blood pressure),CARDIAC,146,73,Cipla,5 mg,syrup,false
execof syrup,execof,Treatment of Cough,RESPIRATORY,90,275,Abbott,500mg,injection,false
espram tablet,espram,Treatment of Depression,NEURO,125,476,Alkem,100mg,capsule,true
emox 500mg tablet,emox,Treatment of Bacterial infections,ANTI,52,285,Zydus,500mg,injection,true
endyze 170 mg/80 mg tablet,endyze,Indigestion,GASTRO,192,259,Zydus,170 mg,syrup,true
erbitux 5mg/ml solution for infusion,erbitux,Head and neck cancer,ANTI,146,72,Abbott,5mg,injection,false
emfor 1000mg tablet sr,emfor,Treatment of Type 2 diabetes mellitus,ANTI,117,384,Lupin,1000mg,injection,true
espidase 5mg tablet,espidase,Pain relief,PAIN,159,90,Torrent,5mg,tablet,true
evarab-dsr capsule,evarab-dsr,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,200,320,Abbott,650mg,capsule,true
eslevo 500mg tablet,eslevo,Treatment of Bacterial infections,OPHTHAL,35,352,Dr Reddy,500mg,capsule,false
exelon 3mg capsule,exelon,Treatment of Dementia Associated with Parkinson's disease,NEURO,145,61,Lupin,3mg,syrup,true
examic 500 mg/250 mg tablet,examic,Treatment of Heavy menstrual bleeding,BLOOD,24,495,Abbott,500 mg,capsule,false
effective 250mg tablet,effective,Treatment of Bacterial infections,ANTI,105,488,Lupin,250mg,capsule,true
ebrium 10mg tablet,ebrium,Severe anxiety,NEURO,119,174,Lupin,10mg,injection,true
etilax md 0.25 tablet sugar free,etilax,Treatment of Short term anxiety,NEURO,50,408,Dr Reddy,200mg,capsule,true
esomate 40mg tablet,esomate,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,119,307,Torrent,40mg,tablet,false
erogrel a 75mg/75mg tablet,erogrel,Prevention of heart attack and stroke,BLOOD,48,324,Torrent,75mg,injection,false
entimin p syrup,entimin,Treatment of Common cold,RESPIRATORY,180,348,Abbott,200mg,capsule,false
elice cream,elice,Scabies,DERMA,33,141,Lupin,500mg,tablet,false
etoridoc 120mg tablet,etoridoc,Pain relief,PAIN,35,146,Zydus,120mg,injection,true
ebay-m tablet,ebay-m,Sneezing and runny nose due to allergies,RESPIRATORY,188,253,Alkem,500mg,injection,false
esilo plus 0.5mg/5mg tablet,esilo,Treatment of Anxiety disorder,NEURO,21,60,Lupin,5mg,tablet,true
emoxet 25mg tablet cr,emoxet,Treatment of Depression,NEURO,179,343,Cipla,25mg,tablet,false
emfort tablet,emfort,Pain relief,PAIN,130,63,Sun Pharma,100mg,tablet,false
escapro plus 10 tablet,escapro,Treatment of Anxiety disorder,NEURO,86,383,Cipla,500mg,capsule,true
eyeaqua eye drop,eyeaqua,Treatment of Dry eyes,OPHTHAL,127,491,Alkem,500mg,injection,true
emeset syrup strawberry,emeset,Treatment of Nausea,GASTRO,119,464,Torrent,650mg,tablet,false
espin-lt tablet,espin-lt,Hypertension (high blood pressure),CARDIAC,192,475,Zydus,650mg,syrup,true
endoxim 200mg tablet,endoxim,Treatment of Bacterial infections,ANTI,50,109,Dr Reddy,200mg,tablet,false
elvegra 180mg tablet,elvegra,Treatment of Sneezing and runny nose due to allergies,RESPIRATORY,126,460,Sun Pharma,180mg,syrup,true
etohit 90mg tablet,etohit,Pain relief,PAIN,197,433,Alkem,90mg,syrup,true
esolex 40mg tablet,esolex,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,177,242,Sun Pharma,40mg,syrup,true
endoxan n 1000mg injection,endoxan,Cancer,ANTI,86,365,Cipla,1000mg,injection,false
envozi 250mg tablet,envozi,Treatment of Bacterial infections,ANTI,118,265,Sun Pharma,250mg,syrup,false
ecexa-plus tablet,ecexa-plus,Treatment of Anxiety disorder,NEURO,29,185,Zydus,250mg,syrup,false
esm cream,esm,Treatment of Skin conditions with inflammation & itching,DERMA,78,219,Sun Pharma,500mg,syrup,true
emergesic 50 mg/500 mg tablet,emergesic,Pain relief,PAIN,74,144,Lupin,50 mg,injection,true
exiten 20mg tablet,exiten,Treatment of Depression,NEURO,153,164,Zydus,20mg,tablet,false
endoglim m 1mg/500mg tablet,endoglim,Treatment of Type 2 diabetes mellitus,ANTI,81,385,Lupin,1mg,injection,true
equicalm 10mg/1mg tablet,equicalm,Schizophrenia,NEURO,85,145,Zydus,10mg,tablet,true
ecoclav-duo lb tablet,ecoclav-duo,Bacterial infections,ANTI,35,343,Sun Pharma,500mg,syrup,false
enstadin ab tablet,enstadin,Chronic obstructive pulmonary disease (COPD),RESPIRATORY,35,171,Zydus,200mg,tablet,false
ethitret 20mg capsule,ethitret,Treatment of Acne,DERMA,157,245,Abbott,20mg,injection,true
eyce eye drop,eyce,Treatment of Allergic eye disease,OPHTHAL,102,105,Sun Pharma,650mg,injection,true
emestat 10 mg/10 mg tablet,emestat,Treatment of Nausea and vomiting in pregnancy,GASTRO,184,327,Lupin,10 mg,syrup,false
etorgesic th 60mg/4mg tablet,etorgesic,Treatment of Pain due to muscle spasm,PAIN,121,134,Sun Pharma,60mg,capsule,true
esol 75mg/40mg capsule,esol,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,71,71,Cipla,75mg,capsule,true
elclop gold 75mg/10mg/75mg tablet,elclop,Heart attack,CARDIAC,196,326,Torrent,75mg,capsule,false
esozole 40mg tablet,esozole,Treatment of Gastroesophageal reflux disease (Acid reflux),GASTRO,113,202,Dr Reddy,40mg,injection,true
enzytotal tablet,enzytotal,Pain relief,PAIN,45,431,Sun Pharma,650mg,capsule,true
exidil solution,exidil,Treatment of Hair loss,DERMA,58,304,Alkem,200mg,capsule,true
eczmate cream,eczmate,Treatment of Skin conditions with inflammation & itching,DERMA,159,87,Dr Reddy,250mg,tablet,false
encin oz tablet,encin,Treatment of Bacterial & parasitic infections,GASTRO,139,272,Torrent,100mg,syrup,false
expent 250mg suspension,expent,Worm infections,ANTI,113,442,Abbott,250mg,capsule,false
esorid 10mg tablet,esorid,Gastroesophageal reflux disease (Acid reflux),GASTRO,77,311,Cipla,10mg,injection,false
estomine 5 tablet,estomine,Treatment of Depression,NEURO,88,188,Dr Reddy,200mg,syrup,false
enzovel tablet,enzovel,Pain relief,PAIN,69,180,Mankind,200mg,injection,true
evozen d 50mg/15mg tablet,evozen,Pain relief,PAIN,104,265,Cipla,50mg,tablet,false
